Time(s),Depth(m),Pressure(Pa)
3555.3,3.4,159715.18313837083
3555.3,3.8,166617.05140987583
3635.3,2.2,138874.55935910717
3635.3,2.6,145877.00575098163
3635.3,3.0,152825.33113345585
3635.3,3.4,159711.4698852461
3635.3,3.8,166612.74051777768
3715.3,2.2,138860.7923050114
3715.3,2.6,145867.88658215496
3715.3,3.0,152819.4637637
3715.3,3.4,159706.89683548396
3715.3,3.8,166607.4342046422
3795.3,2.2,138846.22013596594
3795.3,2.6,145857.9234777299
3795.3,3.0,152812.72156925153
3795.3,3.4,159701.39437854523
3795.3,3.8,166601.05636285263
3875.3,2.2,138830.79825737016
3875.3,2.6,145847.0582544593
3875.3,3.0,152805.0366549311
3875.3,3.4,159694.88797439184
3875.3,3.8,166593.5261237996
3955.3,2.2,138814.47991245144
3955.3,2.6,145835.22941038464
3955.3,3.0,152796.3368024862
3955.3,3.4,159687.29802818483
3955.3,3.8,166584.75719664275
4035.3,2.2,138797.216137049
4035.3,2.6,145822.37207242788
4035.3,3.0,152786.54538627432
4035.3,3.4,159678.53977472437
4035.3,3.8,166574.65769144992
4115.3,2.2,138778.9557198718
4115.3,2.6,145808.41795724348
4115.3,3.0,152775.58130447316
4115.3,3.4,159668.52317799118
4115.3,3.8,166563.13012810782
4195.3,2.2,138759.64516978504
4195.3,2.6,145793.2953483956
4195.3,3.0,152763.35892975843
4195.3,3.4,159657.15285005185
4195.3,3.8,166550.071082069
4275.3,2.2,138739.22869098178
4275.3,2.6,145776.9290909341
4275.3,3.0,152749.78808020812
4275.3,3.4,159644.3279893256
4275.3,3.8,166535.37100473695
4355.3,2.2,138717.64816831623
4355.3,2.6,145759.2406094296
4355.3,3.0,152734.774019854
4355.3,3.4,159629.9423505729
4355.3,3.8,166518.91453438
4435.3,2.2,138694.84316225498
4435.3,2.6,145740.14794846228
4435.3,3.0,152718.21748728812
4435.3,3.4,159613.8842442739
4435.3,3.8,166500.58037582698
4515.3,2.2,138670.750912936
4515.3,2.6,145719.5658357187
4515.3,3.0,152700.01475229525
4515.3,3.4,159596.03656392265
4515.3,3.8,166480.24131879036
4595.3,2.2,138645.3063519859
4595.3,2.6,145697.40576725203
4595.3,3.0,152680.05770121995
4595.3,3.4,159576.27684292663
4595.3,3.8,166457.7643996018
4675.3,2.2,138618.44212436868
4675.3,2.6,145673.57612681686
4675.3,3.0,152658.2339742722
4675.3,3.4,159554.4773768405
4675.3,3.8,166433.0103052599
4755.3,2.2,138590.08860915486
4755.3,2.6,145647.98230826805
4755.3,3.0,152634.42710158846
4755.3,3.4,159530.50533142962
4755.3,3.8,166405.83470711895
4835.3,2.2,138560.17394592564
4835.3,2.6,145620.52686572674
4835.3,3.0,152608.51668359866
4835.3,3.4,159504.2229045636
4835.3,3.8,166376.08702861384
4915.3,2.2,138528.6240666144
4915.3,2.6,145591.10969486934
4915.3,3.0,152580.378627328
4915.3,3.4,159475.48756528774
4915.3,3.8,166343.6115110764
4995.3,2.2,138495.36271954214
4995.3,2.6,145559.62820324596
4995.3,3.0,152549.88536390653
4995.3,3.4,159444.15225443468
4995.3,3.8,166308.24757227476
5075.3,2.2,138460.31149718142
5075.3,2.6,145525.97750933672
5075.3,3.0,152516.9061243916
5075.3,3.4,159410.0656688339
5075.3,3.8,166269.82889840237
5155.3,2.2,138423.38985506096
5155.3,2.6,145490.05063260798
5155.3,3.0,152481.30721115926
5155.3,3.4,159373.07253622654
5155.3,3.8,166228.1848878829
5235.3,2.2,138384.51512462413
5235.3,2.6,145451.73868797204
5235.3,3.0,152442.95229651517
5235.3,3.4,159333.0139351985
5235.3,3.8,166183.14076067053
