DATETIME;t(s);0;1;2;3;4;5;6;7;8;9;$P_e$(2.2m);$P_e$(2.6m);$P_e$(3.0m);$P_e$(3.4m);$P_e$(3.8m)
2015-06-24 13:14:00;3950;138743.6103849832;139213.39890942068;145575.17737083815;145420.96071719567;151976.27280662896;152664.63431017133;157621.19222918016;158001.74977684347;165403.957913742;165993.9200251233;139225.13034;145626.915;152514.78024;157954.74588;165773.40372
2015-06-24 13:16:00;4070;139359.02094282117;139553.18024675286;145196.30527308388;145796.64241024948;152793.28944113385;153113.94970360704;157723.56591684726;158442.52010224844;165765.71935578025;166319.3146087689;139249.262;145520.04622;152880.20252;158009.90396;165966.457
2015-06-24 13:18:00;4190;139167.95790841524;139877.0183768266;144710.17523763835;145552.30066886035;152316.1631510523;152948.36347248347;157987.42024812606;158379.27798547494;166094.77139164985;166005.24432135548;139238.91986;145451.09862;152645.78068;158078.85155999998;165800.98275999998
2015-06-24 13:20:00;4300;139146.55356131867;139489.67699748656;145132.22546815802;145605.82980398438;152015.9751507759;152800.8834467175;157711.7398764115;158729.36541405742;165758.4672969231;166227.06626444912;139187.20916;145592.4412;152556.1488;157989.21967999998;165938.87796
2015-06-24 13:22:00;4420;139043.28050263514;139572.52072556407;145519.18670773754;145800.50845200225;152410.0844425715;152700.9872505878;158247.58637234857;158036.21788515255;165166.7260340099;165890.89817887373;139214.7882;145561.41478;152700.93876;158009.90396;165883.71988
2015-06-24 13:24:00;4540;138758.6827931905;139414.39906321876;145376.14915817018;145963.6854158772;152261.68307447873;152893.6518189731;157802.51602033674;158335.1283325125;165921.0952406155;166341.62971527208;139252.70938;145571.75691999999;152535.46451999998;157913.37732;165890.61463999999
2015-06-24 13:26:00;4690;139006.81059276516;139751.91607685635;144969.23693024102;145885.41921240967;152253.46792740008;153094.19488854587;157331.13444691783;157773.93190107855;165204.9017833576;166159.8936735812;139307.86745999998;145602.78334;152673.35972;157940.95636;165842.35132
2015-06-24 13:28:00;4810;138984.4738631553;139334.243206121;145066.40767456446;146070.7130590037;152308.6775104682;152905.56774948785;157752.881441169;158565.08382267138;165527.894723213;165678.49651749266;139373.36768;145647.59928;152638.88592;157782.37688;165869.93036
2015-06-24 13:30:00;4920;138937.45295377067;139592.71619325236;145713.7336863757;146094.80013964797;152452.36452893543;152436.1678557322;157588.7166844793;158436.2760611161;165422.3830896306;165926.7890390691;139290.63056;145702.75736;152680.25448;157927.16684;165732.03516
2015-06-24 13:32:00;5040;139526.75093351607;139250.52667186747;145925.21452678664;145690.4754315077;151752.26789501766;153365.81070778644;157468.26381389744;158341.72011178147;165780.61088615045;166231.96120397918;139342.34126;145595.88858;152521.675;157844.42972;165800.98275999998
2015-06-24 13:34:00;5150;139168.19887669646;139435.28366978778;145147.4774830192;145731.80484389476;152238.60593228485;153339.35081327418;157388.15906490997;158483.94899955625;165192.64443545975;165736.90636304716;139228.57772;145571.75691999999;152611.30688;157885.79828;165683.77184
2015-06-24 13:36:00;5270;139379.43489126195;139795.5704639987;145000.48899614677;146252.82118265203;151808.1998392996;152678.74794674048;157308.04476965356;158271.21756053952;165670.33428009695;166015.54799195856;139359.57816;145554.52002;152473.41168;157940.95636;165959.56224
2015-06-24 13:38:00;5390;138521.09660251875;139097.65854621434;145260.0375019228;146164.32936548395;151797.01349147665;152975.7601592735;157720.6934726415;157857.92375720592;165372.50776324427;166342.2533555356;139225.13034;145578.65168;152569.93832;157844.42972;165821.66703999997
2015-06-24 13:40:00;5500;138442.55204315187;139167.76411449342;145369.6298313107;145209.02222996598;152228.82822229274;153082.74593519018;157592.3675416926;158459.121198414;165619.81033368522;166580.835973297;139307.86745999998;145468.33552;152549.25404;157947.85112;165849.24608
2015-06-24 13:42:00;5620;139021.0746585035;139885.62793239136;145493.49554943168;145510.55646025445;151814.68054643107;152606.76786727406;157738.67377034723;158528.44712506948;165371.5885602088;166558.29934615234;139194.10392;145530.38835999998;152500.99072;157934.0616;166042.29936
2015-06-24 13:44:00;5740;138881.07809694658;138986.45063751534;145711.8342971456;146044.096991557;152315.83124377806;152697.9429399647;157097.49973300757;158791.48095589256;165980.21431138716;166099.68781805626;139142.39322;145499.36194;152266.56887999998;157851.32448;165849.24608
2015-06-24 13:46:00;5890;138799.45058482376;139791.1826485474;145773.34998563948;145987.07276849877;152037.83230557092;151939.46344519366;158117.8276086554;157892.0877543517;165161.27437353472;165745.1119757639;139035.52443999998;145616.57286000001;152149.35796;157906.48256;165738.92992
2015-06-24 13:48:00;6010;138421.07602635265;139151.29124065815;145499.05454623987;145887.64659962934;151475.5184701041;152359.83362230333;158045.41918380302;157942.43992542793;165360.1592560784;166110.90414768428;138990.7085;145509.70408;152211.41079999998;157975.43016;165842.35132
2015-06-24 13:50:00;6120;138377.05687154585;139925.16516415004;144711.40221753827;145911.11221773305;151237.46503746032;151998.11091338532;157353.7677004586;158259.52706360185;165477.49134867598;166672.43542400753;138897.62923999998;145437.30909999998;152004.568;157809.95591999998;165856.14084
2015-06-24 13:52:00;6240;138476.38462817244;139057.8043412145;145001.23170846174;146287.05715748196;151583.41794434516;152074.05907991077;157284.01491452206;157997.2438517226;165173.62573681385;165766.01542149825;138890.73447999998;145416.62482;152045.93656;157989.21967999998;165904.40415999998
2015-06-24 13:54:00;6360;139152.39105460813;139397.234301;144679.789328448;146099.28966368307;152064.73163465376;152268.85228908417;157433.79814200624;158056.2023808587;165354.7689925447;166496.997283684;138845.91853999998;145402.83529999998;151997.67324;157961.64064;165980.24652
2015-06-24 13:56:00;6470;138950.5766210675;138999.85670720736;144797.07645803737;145613.84537555283;152034.95308455266;152556.5732955295;157818.84571793865;158612.41935466847;165074.5078192047;165557.8943448962;138845.91853999998;145306.30865999998;151983.88371999998;157789.27164;165676.87708
2015-06-24 13:58:00;6590;138122.55333650275;139110.65190651832;145202.84242429322;145989.49476229327;151360.83123251804;152422.15207273426;156968.34292157562;158271.04555687832;165918.59991018567;165705.63605497868;138745.94452;145371.80888;151914.93612;157741.00832;165842.35132
2015-06-24 14:00:00;6700;138696.2550047537;138910.250449895;145151.9599542105;145661.36749743123;151537.0756225284;151898.982772813;157289.018837878;158388.44520444036;165175.53061559654;166358.8292813336;138697.6812;145437.3091;151949.40992;157892.69303999998;165835.45656
2015-06-24 14:02:00;6820;138508.06319816454;139478.49372494782;144680.7827741544;145352.08918051608;151974.69839443942;152488.1602895343;157604.6917685445;157910.39820444435;165738.6430692221;166356.52791658888;138659.76002;145323.54556;152004.568;157851.32448;165925.08844
2015-06-24 14:04:00;6940;138554.4513951581;139717.3463348998;144897.56126960908;145724.66504640217;151266.03022102622;153022.1509250651;157325.55798239005;157982.04923764543;164904.85221758843;166806.18378461883;138680.4443;145306.30865999998;151811.51471999998;157637.58692;165931.9832
2015-06-24 14:06:00;7060;137843.46088936954;138968.23375589872;144868.54355964996;145721.15575371712;151555.04279766005;152575.27053268754;156584.05128089324;158374.34974433802;165519.84626727825;165650.31718429536;138701.12858;145271.83486;151921.83088;157823.74544;165773.40372
2015-06-24 14:08:00;7210;138311.8397466153;139265.1844880441;145121.83971015364;145990.85100469642;151673.1555681088;152769.16093675597;157198.2618448889;157949.60481565678;165571.81698078744;166218.69455546845;138645.9705;145275.28224;151873.56756;157692.745;165787.19324
2015-06-24 14:10:00;7320;138373.315332139;139834.6974584783;144867.62691504124;145953.82982650626;151319.67124620205;151634.90095453785;156676.43312757934;158322.7854071464;165127.1567114981;165793.3591042269;138556.33862;145247.7032;151859.77804;157713.42927999998;165676.87708
2015-06-24 14:12:00;7440;137812.6206597771;139207.3212230008;144186.31086595;144862.2148715772;151900.80592883853;151874.3764817318;156769.69247677477;157801.3755347559;165144.50640551193;165818.60207225892;138508.0753;145209.78201999998;151859.77804;157575.53408;165683.77184
2015-06-24 14:14:00;7560;138103.390352933;138931.6328861522;144998.82905163025;145811.4777879105;151608.06051608725;152639.15870751877;156698.41006765296;158165.39061930444;165010.51363453642;167184.02638493874;138587.36504;145258.04534;151570.19812;157747.90308;165732.03516
2015-06-24 14:16:00;7670;137970.71854671667;139312.60349246443;144412.7625027929;145179.17173288387;151029.52897412766;151546.1964655709;156715.38799113507;157231.26089822562;165166.48699101212;166613.51150677016;138390.86437999998;145209.78201999998;151659.83;157575.53408;165780.29848
2015-06-24 14:18:00;7790;137741.17270825754;139291.85297806098;144951.89191858214;145981.70493900345;151617.79128565776;152820.71046294828;157349.75586805286;158398.1776751342;165099.53173743712;166578.69881394197;138349.49582;145168.41345999998;151756.35663999998;157479.00744;165587.2452
2015-06-24 14:20:00;7910;138323.83263232146;138481.4583942718;144578.06367612525;145896.4417938776;151449.35146073485;152249.6187787523;157692.039449505;158783.84890268836;165200.8409870973;165685.18240481222;138370.1801;145013.28136;151604.67192;157630.69216;165621.71899999998
2015-06-24 14:22:00;8020;138476.33164845454;138643.10546298113;144267.86512800402;146427.40770643318;150940.47585374844;152151.76873930218;156503.6525332287;158024.80563905067;165675.49487388902;164942.36696883896;138321.91678;145044.30778;151646.04048;157382.4808;165511.40284
2015-06-24 14:24:00;8140;137111.01587601507;139033.247096381;143900.12617376348;145846.485321859;150697.37390076584;152486.1562924553;156941.5272996427;157973.9927649625;165165.60779297183;165643.96390733865;138277.10084;145085.67634;151377.14484;157589.3236;165394.19191999998
2015-06-24 14:26:00;8260;138117.03879176304;138457.69819723806;144107.38829265218;144505.07403679332;151228.4614403794;152070.20502920882;157031.01511081093;158560.15095168786;164724.4760431621;166174.65918947637;138228.83752;144965.01804;151439.19767999998;157527.27075999998;165235.61244
2015-06-24 14:28:00;8410;138029.3149764328;139250.99909180848;144829.13637213758;144963.80920799472;150910.67204925203;152647.50155259186;156954.34948214755;157970.02340659863;164810.94891544324;166044.86804650363;138166.78467999998;144913.30734;151384.0396;157410.05984;165428.66572
2015-06-24 14:30:00;8530;137880.71509900005;138043.35490905493;144546.8969407715;145390.2251453662;150363.6710063081;151533.76726424508;156965.18840202846;158688.09932664243;163971.4673183866;165629.41688194184;138111.6266;144878.83354;151397.82911999998;157437.63887999998;165180.45435999997
2015-06-24 14:32:00;8640;138390.41916289798;138716.79996165188;143482.0610787087;145819.61658123022;151618.70645083932;151851.76397445027;156512.96164000756;158357.6576313605;165518.98981799008;165197.45853109582;138073.70541999998;144854.70188;151356.46055999998;157375.58604;165083.92771999998
2015-06-24 14:34:00;8760;137651.37635557976;138327.95660159618;143735.6045117081;144565.59920056368;150394.0158121482;150975.48012294486;156723.18761824368;157634.2673334353;164068.86313663883;166181.3479908047;138111.6266;144737.49096;151280.6182;157092.90088;165104.612
2015-06-24 14:36:00;8870;137767.04714967383;138078.10379463396;144397.33605000417;144768.78495371644;150067.9736464402;151585.00067303903;156635.70993634852;156964.38080881548;165086.29813966676;165169.3837566328;137932.36284;144754.72785999998;151204.77584;157099.79564;164801.24255999998
2015-06-24 14:38:00;8990;136554.8241247382;138651.43897835983;143377.5259610387;145940.02399923265;150755.88648212733;151662.56554912875;155695.13952680893;158293.0635465797;164039.06084662772;165381.86880851386;137904.78379999998;144651.30646;151080.67015999998;157079.11135999998;165021.87488
2015-06-24 14:40:00;9110;137160.5044159435;138331.40353671391;143702.45696077956;144329.44889818892;150714.69206451878;150955.49374879067;155641.9650287123;157109.64379436223;163072.88837976876;166278.17333573377;137818.5993;144565.12196;151046.19636;157003.269;164739.18972
2015-06-24 14:42:00;9220;136957.72387597567;138073.19828780118;143641.03342364103;145324.55384138375;150559.81071475407;150779.03911927892;156426.04523274998;157146.4773954108;164184.20847425755;166749.18200271062;137780.67812;144561.67458;150818.66928;156830.9;164856.40064
2015-06-24 14:44:00;9340;136833.67727371256;137844.99278722904;142757.82877952824;144560.27422562416;150447.6935471279;151230.075896167;155542.95418190566;157531.61240808966;164483.07883365656;165251.3508675595;137732.4148;144403.0951;150694.5636;156824.00524;164759.874
2015-06-24 14:46:00;9460;136637.91857650684;138422.0039530589;143931.48785964787;145010.7808278176;151051.72707777357;150908.91347984044;155894.43899488024;156945.44760494886;163999.2698928931;164850.3070950409;137542.8089;144365.17392;150487.7208;156610.26768;164525.45216
2015-06-24 14:48:00;9610;137339.79352257677;138332.61047841;143802.16435974525;144852.59125775215;149685.0799399913;150938.76691361307;156103.3561481792;156847.15521674676;164636.5505440598;165651.19692848568;137466.96654;144275.54203999997;150467.03652;156431.00392;164456.50456
2015-06-24 14:50:00;9730;135954.55413265407;138175.69374031253;143815.16015245602;144618.60280632516;149125.3322870849;151536.37084094677;154884.03005258978;156305.91084532652;162446.53754605743;164225.36529371256;137480.75605999999;144099.72566;150246.4042;156437.89867999998;164291.03032
2015-06-24 14:52:00;9840;136918.50155700665;138183.2445036282;143133.52127331364;143400.40383687077;150041.2547236711;150719.9813170692;156702.36883483044;157194.65827296514;164262.0162361618;164420.8259653504;137315.28182;144075.59399999998;150191.24612;156479.26724;164022.13468
2015-06-24 14:54:00;9960;136797.72584272156;137317.443710462;142751.660898157;145479.68178677233;149216.75495588043;150266.14356059997;154876.27603449294;156546.74411017584;163846.95560979872;164854.8180980249;137301.49229999998;143917.01452;150108.509;156210.37159999998;163980.76612
2015-06-24 14:56:00;10070;136022.00993642016;137285.8593707243;143875.42686312037;144760.53582791702;149976.97887547786;150558.84594037745;155372.26397990496;156896.3593853642;161638.5514367125;164213.24493986848;137146.3602;143861.85644;150011.98236;156072.47639999999;163711.87047999998
2015-06-24 14:58:00;10190;136260.07506871092;137497.97992664517;143013.0516984033;143997.3087019136;149227.5823967649;149977.67693176385;154961.50393213925;157512.82735906355;163568.16172881774;164132.10731725002;137008.465;143748.0929;149818.92908;155948.37072;163622.23859999998
2015-06-24 15:00:00;10310;136027.47795483487;137435.0999450752;143025.62772167393;144070.81526521477;149358.78082628694;150448.00048058637;155645.71616430674;155953.84132173684;162267.06818939903;164852.12073209518;136860.22766;143565.38176;149632.77056;155782.89648;163408.50104
2015-06-24 15:02:00;10420;135463.57051287542;137007.8052818975;143952.96026376483;144224.93317098985;148983.05262184987;150601.5230203712;155291.08611665588;156484.26487038308;162472.8612229469;163913.9865661151;136867.12242;143372.32848;149474.19108;155576.05368;163263.71107999998
2015-06-24 15:04:00;10540;135339.2814769417;137158.59175909977;142387.28154943176;144663.7258526127;147992.49015133688;149581.3049869017;154667.12897723247;156911.99214554927;161851.05591519145;163657.95863301656;136667.17437999998;143248.2228;149315.6116;155417.4742;162994.81543999998
2015-06-24 15:06:00;10660;135453.30738426142;136989.67971846377;143272.93707337088;143803.8747701212;148359.93971127563;149511.97993126584;154009.9759963342;155688.42754831424;162311.1977811198;163633.86560073472;136518.93704;143255.11755999998;149115.66356;155086.52571999998;162719.02503999998
2015-06-24 15:08:00;10810;136799.93908079408;136481.79820496318;142332.0536391906;143611.2425304202;148082.06529323154;148858.10230723472;153773.1277271984;154675.31001510247;161959.20207439837;162268.10894117653;136356.91018;142924.16908;149067.40024;154810.73531999998;162415.6556
2015-06-24 15:10:00;10930;135834.10487162325;135454.80184053263;142682.041082087;143574.77235951644;147898.35333781305;149463.04600814648;154395.6720972784;155798.53081514075;162103.33483424038;162337.562958627;136253.48877999999;142717.32627999998;148729.557;154638.36632;162236.39184
2015-06-24 15:12:00;11040;135264.39125175233;137029.41647722485;142404.18472212585;142227.9865179004;148830.2434061355;148746.40315731554;153125.5472507922;155636.39250545972;161417.27353954574;162213.08336386827;136201.77808;142548.40466;148550.29324;154472.89208;161912.33812
2015-06-24 15:14:00;11160;135222.86120107363;135977.15550178662;141590.225394746;143445.37031162792;147595.1227019072;149414.64012904876;154199.11754646577;153543.07636321275;160142.490822203;163039.06275397522;135874.27698;142393.27255999998;148474.45088;154176.41739999998;161560.70536
2015-06-24 15:16:00;11280;135250.34734022545;135793.320532279;140624.72546000275;141964.26511599228;146220.5834044581;148350.4188598595;151369.9974184747;153891.79521569973;160446.50948986656;161919.96087493922;135715.69749999998;142169.19285999998;147909.08056;153941.99556;161188.38832
2015-06-24 15:18:00;11390;134404.86615480718;135860.1378962971;141275.45445103545;142720.47234484553;146885.0903360993;148430.41897922553;152166.04863885068;154048.13572412299;160726.7932596111;162500.33476028714;135508.8547;142003.71862;147557.4478;153562.78376;161112.54596
2015-06-24 15:20:00;11510;136597.83765426054;136247.16120703908;140619.777395023;142910.46704101664;145581.95096873224;148153.30189920682;152638.2236912755;154079.9652095647;160568.25447974663;161239.45649687428;135277.88024;141665.87537999998;147447.13163999998;152997.41343999997;160650.59704
2015-06-24 15:22:00;11620;132986.68297922006;135006.62130109992;140014.47905322223;142067.39350505205;146451.44564271753;148007.15703586442;151669.9176328478;154732.70656335205;159454.10974995611;161687.36382006123;135212.38001999998;141472.8221;147067.91984;152783.67588;160209.33239999998
2015-06-24 15:24:00;11740;135674.7303218011;135232.87561739233;140244.93116603943;141898.2119159316;146842.20925029975;147963.74714061705;152393.96272601126;153702.96659380838;159166.3353226312;161062.1453031744;134846.95773999998;141128.08409999998;146771.44516;152411.35884;159837.01536
2015-06-24 15:26:00;11860;133685.39054752284;135078.99486107763;140411.40511857698;141743.3308933945;145890.57196817157;146641.83397763575;151988.4503423348;152720.0579498912;158031.67628383855;160026.34722774778;134516.00926;140886.7675;146337.07528;152087.30512;159444.01403999998
2015-06-24 15:28:00;11980;133069.44134944672;135399.18240345805;140309.16085017426;141738.07724305463;144082.02660233906;147430.975893866;150449.27567775827;152524.3270313516;157824.40036836982;160394.56287936334;134226.42934;140521.34522;146095.75868;151618.46143999998;158975.17036
2015-06-24 15:30:00;12130;133964.73742986776;134916.34102194538;139141.626891086;141831.24427879395;144860.37808215723;146048.42205791033;150137.38211904542;151400.63788144235;158320.8812902132;157600.53078231274;133964.42846;140169.71245999998;145495.91456;151032.40683999998;158168.48343999998
2015-06-24 15:32:00;12240;132847.5437885522;134943.76421097392;140067.21993545946;138857.85931374427;143402.71302392063;145747.93217467933;149094.6053057228;152204.0575002279;156007.97584415006;159015.19257113265;133730.00662;139842.21136;144978.80756;150625.61599999998;157892.69303999998
2015-06-24 15:34:00;12360;132648.44036046413;133860.57545133203;139927.87176721287;141423.69391840298;144109.64539002732;145376.58321818616;150213.7358173083;151300.96861381488;155852.85794462854;158404.13823205463;133468.00574;139425.07838;144640.96432;150191.24612;157382.4808
2015-06-24 15:36:00;12480;132010.84577573425;133399.40173445185;138098.33728598215;139944.62308648127;143078.7501500727;146036.74971818094;148345.46795714134;150334.35825735403;156230.28491818524;156939.76411781766;133075.00441999998;138990.7085;144123.85732;149749.98148;156699.89956
2015-06-24 15:38:00;12590;131588.58057380398;134816.8692845575;138146.70662356852;139216.19940547476;143967.85989689865;143449.74871040322;148417.08853402128;149675.40843185288;157066.92486759753;156729.31221974918;132871.609;138611.4967;143923.90928;149136.34784;156279.3192
2015-06-24 15:40:00;12710;131556.01993203847;132297.77632801712;137575.93215290105;139504.17558513663;143391.7615254066;144768.4167534158;147736.79497984893;150432.28077738782;154508.9830792619;156816.57037678984;132344.15985999999;138142.65302;143165.48567999998;148495.13516;155686.36984
2015-06-24 15:42:00;12830;130102.47523595244;133154.43611395362;137284.03660577137;138262.1883135649;141505.1396147858;143976.3522720032;146515.7855989045;148989.32198548887;153971.51463496624;156305.70979661922;131971.84282;137577.28269999998;142772.48436;147826.34344;154796.9458
2015-06-24 15:44:00;12940;130440.37872898125;131960.1895326279;135846.2578241171;137084.40963044626;140817.59721735923;143172.9115117915;146985.2040688183;147101.37461591678;152937.70562293424;154112.06737113043;131568.49936;137246.33422;142172.64024;147164.44647999998;154252.25976
2015-06-24 15:46:00;13060;130170.87531637381;132503.4380644972;135822.6540691886;137519.34347484837;141121.52939547243;141639.0290555725;146937.48551181762;146166.62931522902;153175.75704268634;153793.43251009673;131258.23515999998;136570.64774;141552.11184;146550.81284;153211.151
2015-06-24 15:48:00;13180;131440.7600239013;131469.78041065292;136386.95141313708;137176.77530590838;140226.13538295004;141391.14798712483;144664.48386070697;145707.94979881935;151044.70775344365;154405.87892611127;130720.44387999999;136181.0938;140766.1092;145695.8626;152700.93876
2015-06-24 15:50:00;13330;129121.47867080489;129575.91781391652;134012.7258136755;135290.8767154702;138621.52260404755;141395.6624350508;143962.23451375234;146528.9927273335;149870.39905554467;152819.87190950348;130089.57333999999;135302.01189999998;139821.52708;144682.33288;151611.56668
2015-06-24 15:52:00;13450;128097.96128716308;132005.94924678098;132489.37903991327;135154.19407218543;138639.7391159716;139417.0859746473;143215.34491561324;144678.9186512191;150540.78576191337;151582.54329661894;129600.04538;134729.74682;139180.3144;143703.27696;150653.19504
2015-06-24 15:54:00;13560;128281.69469463998;130560.56852063214;133537.35319623537;134912.1842768235;137548.90851225192;140111.34550641675;142348.1691242693;143633.28482077539;148465.68855616788;151204.07243908127;129127.75432;134002.34964;138373.62748;142882.80052;149846.50811999998
2015-06-24 15:56:00;13680;126963.4884986619;129481.58743526282;133138.4657304682;135215.51342302002;136551.0200547153;136089.65178945026;141983.0305972277;142958.36915297594;148737.5499785442;149659.63572271034;128514.12067999999;133374.92648;137546.25628;141862.37604;148957.08408
2015-06-24 15:58:00;13790;127366.33681325008;128715.13846507702;131871.46275911585;133860.59937810712;135926.62972121773;137528.34147928105;139112.0266589882;141519.82391767175;148018.78997351686;147562.98245350138;127755.69708;132633.73978;136539.62132;140972.952;148046.97576
2015-06-24 16:00:00;13910;129259.53276734088;128610.4416467432;130937.49931293566;133008.7625550817;134964.74690681748;137290.9641435561;138013.4518545119;140005.46383307455;146842.9600256413;148190.58406819426;127379.93265999999;131871.8688;135684.67108;139607.78952;147040.3408
2015-06-24 16:02:00;14030;125235.37897544865;127094.93400613789;130047.86029187968;130689.04000450693;134075.7897607139;136197.43445315346;138538.0315838792;139784.46630313707;144140.67444664089;146119.27850225096;126552.56146;131075.52401999998;134822.82608;138752.83928;145923.38968
2015-06-24 16:04:00;14140;126005.01941886368;127474.24856236075;129068.64065671465;132189.96387422032;131802.9056027476;133595.30633549872;135657.6953651089;137599.8031015723;143673.13165950685;147276.0864775307;125873.4276;130268.83709999999;133795.50684;137677.25672;144909.85996
2015-06-24 16:06:00;14260;122823.37670153851;126495.08514747633;128190.36085726197;127981.85494268911;131638.96804525345;134631.34395076288;135761.12360111368;137697.08426286426;142968.84698214335;144292.45789554337;125108.10923999999;129355.28139999999;132657.87144;136567.20036;143868.7512
2015-06-24 16:08:00;14380;122670.47092609569;124710.29264232537;127806.02242782046;129632.32077586127;130148.79954411332;132816.52537944788;134153.99030407474;135964.23690539942;141802.98722547913;143419.79315649503;124342.79087999999;128262.46194;131465.07796;135298.56451999999;142813.85292
2015-06-24 16:10:00;14530;122483.84843551819;124835.63017166183;125773.2397527201;128362.52578099171;129968.07386713983;131255.35072265854;132623.60801686274;133356.20837025155;141123.4245818346;142259.23106270464;123291.33997999999;127121.37916;129858.59887999999;133816.19112;141359.05856
2015-06-24 16:12:00;14650;121135.29134039006;123542.42469671328;124060.70899902054;126166.1108073653;127535.2434895802;131061.99497562333;132172.3847677612;134527.57759712954;139757.69263342395;140726.28923649542;122198.52051999999;126025.11231999999;128796.80583999999;132692.34524;140662.68779999999
2015-06-24 16:14:00;14760;120439.74957733482;122756.93830629945;124372.79688308919;127184.26069155887;126976.47307176999;129297.99707669037;129789.10568210883;134175.81560452012;138620.64254657633;141665.09810394386;121247.04363999999;125059.84591999999;127783.27612;131720.18407999998;140007.6856
2015-06-24 16:16:00;14880;117834.25925425888;121309.63654755527;123727.15705513042;124643.37749030815;123245.01407644102;127598.19182516333;130498.22323786878;130471.1813524089;136547.29225428167;139700.3921230939;120257.64558;123791.21007999999;126466.37696;130706.65435999999;139042.4192
2015-06-24 16:18:00;14990;117218.1176258229;120035.27164221896;120107.09225849083;123143.13279741102;124318.27353725322;125182.71056450444;128769.73054357932;131917.69432405432;136434.3844281757;139232.38417876736;119216.53682;122760.44346;125397.68916;129548.33468;138290.89036
2015-06-24 16:20:00;15110;117541.224437756;119831.22331389831;120880.13412144907;123619.64688744367;123629.25401436392;124507.35994198575;126387.46405457787;128911.03805291271;135943.56342761504;139492.07834393266;118196.11233999999;121598.6764;124211.79044;128169.38268;137215.3078
2015-06-24 16:22:00;15230;117169.0398843291;118118.07827448561;118575.3604463486;122592.6930523967;122194.55651375448;125148.90699917279;125629.07541812812;127524.65461219435;136512.88767731783;139142.19878677878;117058.47694;120447.25147999999;122929.36507999999;126790.43067999999;135953.56672
2015-06-24 16:24:00;15340;115001.76758496327;116926.26994603143;118181.74811838135;120336.63835301228;119333.7081174342;124173.40970685145;123824.17924403843;127356.46490199819;134073.56252960343;136261.57672266325;115807.078;119202.74729999999;121626.25544;125583.84767999999;135029.66887999998
2015-06-24 16:26:00;15460;114027.0979383285;115958.30530691176;117557.97852622875;118762.8890355726;119736.56400565285;121195.80958798381;124030.82861315938;125443.49641431318;131147.50879072535;135153.9956525824;114652.20569999999;117813.45315999999;120302.46152;124184.2114;133878.24396
2015-06-24 16:28:00;15580;112249.32109658288;114862.60738558031;115313.37175644412;118747.84301575963;117858.6925937976;119263.34658179707;120550.30005203382;125453.01447212476;132728.73330020782;134231.96310699565;113411.14889999999;116496.55399999999;118868.35144;122529.469;132733.7138
2015-06-24 16:30:00;15730;110536.31778114449;112799.77276386529;113946.7756177026;116463.02847140106;115341.19179709052;117392.58903363816;117809.33310543721;121985.12485355028;128732.31333280972;133438.36933899348;111766.74863999999;114769.41661999999;116882.66055999999;120536.88335999999;131134.12948
2015-06-24 16:32:00;15850;109614.7831153198;109915.44884718877;113227.56937215802;114443.13120301376;113407.63466640272;116993.41091067137;116398.31995469726;120672.47891027688;129920.40368740895;131582.0212161406;110449.84947999999;113473.20173999999;115289.97099999999;118826.98288;130099.91548
2015-06-24 16:34:00;15960;106296.7210016668;111074.2946988889;109676.4645437228;114089.24198029209;112783.38087318456;115274.98174102152;114477.60292251356;120738.49950978323;126965.82228836736;130066.56798402028;109191.55578;111887.40693999999;113649.01812;117144.66144;128693.38444
2015-06-24 16:36:00;16080;105586.50789292715;110357.91867175368;108521.86472868302;111251.13354090977;111788.01175903477;112654.47506244852;112804.15821570362;116737.15145022023;125947.90901291414;130633.0995720762;107788.47211999999;110380.90187999999;112070.11807999999;115441.65572;127466.11716
2015-06-24 16:38:00;16200;104511.35939426559;108454.53276628925;108252.91045181327;111069.86829451578;109970.69638590784;111246.12371719228;111473.23529949343;114850.9486446172;123714.15137870751;129135.06796445482;106488.80986;108977.81821999999;110112.00623999999;113607.64955999999;126383.63983999999
2015-06-24 16:40:00;16310;105673.1747420841;106739.56979634194;106933.51581775132;109679.33805538651;108711.9722396083;109547.92749156183;109235.14061287204;114305.59727398008;124128.3812901145;126188.1285563345;105085.72619999999;107288.60201999999;108526.21144;111718.48531999999;125046.05639999999
2015-06-24 16:42:00;16430;101789.09527901487;106734.09057205796;103967.41938140022;108176.95158470994;104874.62971905583;109483.08233870029;108127.29296297372;110831.47965421862;121671.52730203565;124657.12412375928;103682.64253999999;105644.20176;106506.04676;109870.68964;123453.36683999999
2015-06-24 16:44:00;16540;100721.86282915274;104678.75449192626;102828.57787532466;107287.64929755338;104279.18818834337;108286.96106247751;107213.4770586146;108937.05056180315;120189.92506110767;124744.14282316573;102617.40212;104030.82792;104754.77772;107774.68259999999;122170.94148
2015-06-24 16:46:00;16660;99749.35636036182;104880.59287109559;100669.23464855511;103528.77603142499;100406.53874681906;104865.31043069783;103649.84848529244;108346.071824764;118227.7538454545;123565.66193040312;101486.66148;102293.34839999999;102775.9816;105913.0974;120502.40955999999
2015-06-24 16:48:00;16780;99848.9799191089;102542.0874611174;97075.54413981597;103133.83300883287;99185.00129503346;102250.75321430764;103382.15532503006;106771.18173555766;117438.62442456266;120770.82130436675;100280.07848;100604.1322;100673.07979999999;103948.09079999999;118771.82479999999
