DATETIME;t(s);0;1;2;3;4;5;6;7;8;9;$P_e$(2.2m);$P_e$(2.6m);$P_e$(3.0m);$P_e$(3.4m);$P_e$(3.8m);m(g);m1(g);m2(g);mDot(kg/s);Vr(m/s)
2016-01-14 12:08:00;5280;134913.70223668593;136132.5471921372;139542.2721526845;140938.0608709653;149430.95024336185;151910.73749930068;155870.1271135252;158042.8479573122;162189.35714625448;163692.6253320645;135539.88112;140307.60765999998;150522.1946;157023.95328;162774.18312;67.8;69.23276432657104;66.71789256741643;6.583333333333267e-06;4.583421006218871e-08
2016-01-14 12:10:00;5400;134341.29063360734;136322.04585617175;139052.23724664855;141006.07012451167;148971.31399436976;152262.92786825224;156008.53369264948;157880.1381887465;162035.24755786636;163886.4735155934;135460.59138;140217.97577999998;150439.45747999998;156968.7952;162725.9198;68.63;69.97252534898799;67.3077167451033;6.916666666666652e-06;4.8154929559008774e-08
2016-01-14 12:12:00;5522;134157.11069389415;136010.4805591719;138792.77054428888;140752.00907351114;147975.3559349364;151741.89526578863;155824.5203300414;157915.91769593014;162002.43815933462;163512.5524005127;135436.45971999998;140149.02818;150322.24656;156844.68951999999;162636.28792;69.46;70.73896495778637;68.04294332331682;6.803278688524576e-06;4.736550448427093e-08
2016-01-14 12:14:00;5640;134633.84784978078;136763.51339362797;139258.0068691445;140553.56573119655;148419.3054534764;152186.886600836;155658.54104311857;157381.0651654257;161363.73695374205;163634.23062953062;135422.6702;140062.84368;150246.4042;156686.11004;162574.23507999998;70.26;71.72195787373724;68.85897170696228;6.779661016949248e-06;4.7201074511587886e-08
2016-01-14 12:16:00;5760;134473.05794755684;136057.17417714064;139102.44226523835;140574.68889567594;148732.6641029041;152428.50316949945;155728.3002594068;157351.82655787212;161351.91548928487;163284.60874818207;135405.4333;139938.73799999998;150115.40376;156699.89956;162312.2342;71.05;72.54774013006976;69.72274415619356;6.583333333333267e-06;4.583421006218871e-08
2016-01-14 12:18:00;5880;134416.00142594537;136445.6616431461;139153.86965889603;140818.7053360889;148437.52895761732;151701.8211248191;155708.87520461998;157771.6575678963;160932.1410860975;163529.31921651165;135274.43286;139928.39586;150005.0876;156555.1096;162181.23375999997;71.84;73.33921586548738;70.52481518160775;6.583333333333385e-06;4.5834210062189536e-08
2016-01-14 12:20:00;6000;134317.77617412075;136423.72188972225;138711.1667047813;140465.6255252905;147842.97614078852;151741.74972025212;155686.07090178464;157618.69974586734;161163.55064990633;162946.61669415332;135202.03788;139697.4214;149867.1924;156499.95152;162064.02284;72.58;74.06463263040058;71.01748416973498;6.166666666666624e-06;4.2933310691164245e-08
2016-01-14 12:22:00;6120;134205.8745593707;135843.59100170608;138653.53314174642;140626.8092649783;148271.30696104083;151605.86003198836;154839.3071988797;157404.65153272176;160568.58642437178;162787.85602975823;135139.98504;139780.15852;149749.98148;156196.58208;161822.70624;73.37;75.08948721372168;71.79668982827118;6.583333333333385e-06;4.5834210062189536e-08
2016-01-14 12:24:00;6240;134267.09505195144;136039.97843571112;138403.5002110283;140654.96541766875;147758.68113414515;152458.3590869629;154311.61157324148;156975.1987238544;160551.87028692925;163082.45013679517;135105.51124;139697.4214;149639.66532;155893.21263999998;161650.33724;74.09;75.68126130667463;72.52876438626038;5.999999999999991e-06;4.177295094275462e-08
2016-01-14 12:26:00;6360;133866.75980318122;136209.88887900434;138446.1283216064;140818.48407860746;147577.66318301662;151551.26875843605;154770.68067853138;156808.03819018372;160538.83217546105;162726.71113845592;135026.22149999999;139518.15764;149501.77012;155803.58075999998;161546.91584;74.76;76.51437855978986;73.23639982418237;5.583333333333347e-06;3.887205157173015e-08
2016-01-14 12:28:00;6480;134208.98121568753;135917.41610672997;138486.42886811247;140402.60602836884;146875.84087379987;151109.4743899753;154399.8297684485;156900.56656892752;160268.1662143911;162645.6945902079;134946.93176;139373.36768;149370.76968;155679.47508;161409.02064;75.46;77.07463714126474;73.68341089827116;5.833333333333238e-06;4.061259119434417e-08
2016-01-14 12:30:00;6600;133943.67839764853;135901.38405975365;138394.5340865777;140645.78977657948;146315.9895654218;151555.03664125237;154136.4081756752;156596.3469070594;160017.92727326736;162543.10345925004;134943.48437999998;139335.4465;149184.61116;155334.73708;161215.96736;76.15;77.73655144989762;74.51719722149907;5.7500000000001e-06;4.003241132014061e-08
2016-01-14 12:32:00;6722;134064.14616964787;136204.35550068857;137919.78974946172;140327.77226776356;147566.80512426078;150445.52858880511;153696.11373975454;156561.01106113222;159657.6741768572;162086.5943899512;134798.69441999999;139111.3668;149019.13692;155148.57856;160822.96604;76.82;78.7244718478118;75.10656342512839;5.4918032786884225e-06;3.8234804824651804e-08
2016-01-14 12:34:00;6842;133392.65078478176;136210.29380060034;137630.29927270123;139842.0453445516;147560.3717002507;151973.03902461613;153526.82821180197;155906.11807386912;159212.33039218007;162180.08462903058;134709.06253999998;138970.02422;148888.13648;154948.63052;160526.49135999999;77.46;79.3332561608565;75.64687386540797;5.333333333333339e-06;3.713151194911532e-08
2016-01-14 12:36:00;6962;133611.5874235988;136197.40600852037;138031.49308187037;140093.45830484972;146633.03037818297;150930.40835976737;153591.2241149733;155789.20933743607;159261.3179479162;161475.2770911069;134684.93088;138859.70806;148564.08276;154679.73488;160457.54376;78.12;79.84466902746007;76.44994103131512;5.50000000000009e-06;3.8291871697525754e-08
2016-01-14 12:38:00;7082;133203.43738126513;135528.3332630621;137439.02869680227;140473.5106924466;145393.75892715252;150559.55266226424;153344.72907770507;156065.9033097573;158548.7260267691;160894.5484642054;134453.95642;138687.33906;148336.55568;154500.47112;160085.22672;78.66;80.49899781124387;76.53734156307473;4.499999999999934e-06;3.1329713207065556e-08
2016-01-14 12:40:00;7202;133230.1800390011;135857.31585191016;137709.89809702625;139522.08446921487;145800.75453758473;151080.23225766592;152503.54060296953;155159.01628085965;158322.24749690518;160698.6511118393;134405.6931;138383.96962;147998.71244;154072.99599999998;159995.59484;79.31;81.25831159599277;77.37583177331118;5.416666666666713e-06;3.771169182332053e-08
2016-01-14 12:42:00;7322;133152.20483867812;135426.96915139054;136854.40412877148;139235.21236985887;144933.6418706115;150698.18856443063;152676.79046234002;155425.99535789512;158203.94275410465;161079.70994543593;134140.24484;138263.31131999998;147833.2382;153824.78464;159547.43544;79.91;82.10043954993844;77.82893728594344;4.999999999999952e-06;3.481079245229524e-08
2016-01-14 12:44:00;7442;132266.4008386354;135325.07842017163;137128.72648415162;139196.23118648317;145228.45824635893;149791.8172681463;151577.2046145178;154639.06757828032;158158.2347755152;160356.36795555594;134088.53414;138118.52135999998;147619.50063999998;153548.99424;159250.96076;80.44;82.50072670497384;78.59205075236409;4.416666666666676e-06;3.074953333286116e-08
2016-01-14 12:46:00;7562;132928.3305965552;135584.7597302227;136578.8357881964;139321.45163055934;145248.09856182503;149396.26105139754;152172.6885285291;154765.9281810491;157747.9758929349;160303.0007076477;134009.2444;137928.91546;147240.28884;153273.20384;158899.32799999998;80.99;83.15782231486187;78.9163065882709;4.58333333333331e-06;3.190989308127078e-08
2016-01-14 12:48:00;7682;132558.24274087744;135292.47730779933;136333.71041871476;138722.52384291543;145054.56818656283;149399.06535202265;151725.51456928084;154260.27326264075;157214.95779101233;159057.10657267008;133792.05946;137639.33554;147040.3408;152873.30776;158451.1686;81.55;83.49984014819671;79.24843948207906;4.666666666666685e-06;3.249007295547599e-08
2016-01-14 12:50:00;7802;132772.07337022675;135227.55674975162;135802.22282972728;138538.30169345633;144410.01745087703;148795.75189075826;151293.38794255652;153854.77731838994;156799.34260346825;159394.123663277;133761.03303999998;137394.57155999998;146633.54995999997;152452.7274;158182.27296;82.06;84.02129873415879;79.6072167241736;4.250000000000043e-06;2.958917358445154e-08
2016-01-14 12:52:00;7922;132028.27759261907;134871.98518132936;136152.2078408169;138418.69923752302;143809.0008125409;148882.05194748563;150908.993155897;153652.0787019569;155893.5943270667;158946.2531288049;133461.11098;137015.35976;146295.70672;151997.67324;157610.00788;82.62;85.09266445930815;80.4079557287438;4.666666666666685e-06;3.249007295547599e-08
2016-01-14 12:54:00;8042;132021.5008487557;135039.84838848008;135652.26881949464;138071.85948109473;143635.39833258706;148650.95595895342;149924.8243224881;152416.53886434945;155603.7679271257;158418.3498148707;133347.34743999998;136842.99076;146075.07439999998;151397.82911999998;157217.00656;83.04;85.12002060154623;80.71257889297458;3.5000000000000143e-06;2.4367554716607003e-08
2016-01-14 12:56:00;8162;131645.5649664386;134459.02917658296;135045.02990403294;137414.98070645818;143000.72273856818;149145.68894602556;149719.75591671927;151924.4651171472;155289.80577673085;158131.57549007062;133126.71512;136539.62132;145495.91456;150915.19592;156651.63624;83.53;85.89942192731472;81.13414745061252;4.0833333333332906e-06;2.8428813836041086e-08
