DATETIME;PASSED_SECONDS;PASSED_MSECONDS;P_1B;P_1C;FL_M_2A;P_2B;P_2C;P_3B;P_3C;P_4A;P_4B;P_4C;P_5B;P_5C;P_6A;P_6B;P_6C;P_7B;P_7C;P_8A;P_8B;P_8C;P_9B;P_9C;T_1;T_2;T_3;T_4;T_5;T_6;T_7;T_8;T_9;LC_1;LC_2;LC_3
2015-10-05 15:56:00;20784;20784967;0.664;1.137;1601.84;2.929;1.047;2.305;1.273;-0.028;0.884;0.721;0.105;1.653;0.096;1.323;0.72;-0.552;-0.775;0.328;-0.223;-0.047;0.184;0.127;25.706;24.483;25.48;25.966;25.736;26.064;26.079;25.627;24.366;136.292;152.124;154.621
2015-10-05 15:57:00;20844;20844967;0.611;1.127;1601.91;2.874;1.039;2.297;1.238;-0.015;0.876;0.674;0.079;1.641;0.046;1.305;0.703;-0.568;-0.777;0.325;-0.221;-0.049;0.188;0.134;25.616;24.497;25.53;26.002;25.751;26.058;26.072;25.6;24.348;131.924;148.001;150.384
2015-10-05 15:58:00;20904;20904967;0.582;1.082;1602.03;2.86;1.028;2.272;1.22;-0.038;0.827;0.649;0.045;1.653;0.056;1.301;0.67;-0.601;-0.802;0.335;-0.213;-0.038;0.219;0.137;25.728;24.591;25.603;26.007;25.77;26.144;26.147;25.605;24.385;128.116;144.251;146.521
2015-10-05 15:59:00;20964;20964967;0.518;1.016;1602.06;2.822;1.013;2.263;1.196;-0.013;0.814;0.619;0.028;1.649;0.02;1.259;0.684;-0.622;-0.837;0.31;-0.206;-0.069;0.234;0.149;25.774;24.565;25.562;26.013;25.765;26.148;26.127;25.642;24.29;124.241;140.261;142.243
2015-10-05 16:00:00;21024;21024967;0.486;0.996;1602.14;2.824;1.03;2.254;1.167;-0.019;0.794;0.608;-0.012;1.647;-0.007;1.252;0.689;-0.647;-0.872;0.297;-0.182;-0.058;0.254;0.164;25.848;24.639;25.639;26.068;25.877;26.225;26.21;25.69;24.279;120.078;136.236;138.389
2015-10-05 16:01:00;21084;21084967;0.431;0.951;1602.19;2.792;1.024;2.254;1.145;-0.029;0.771;0.573;-0.012;1.632;-0.034;1.22;0.679;-0.653;-0.891;0.292;-0.189;-0.066;0.273;0.161;25.907;24.746;25.732;26.179;25.894;26.303;26.241;25.695;24.329;115.521;132.018;133.587
2015-10-05 16:02:00;21144;21144967;0.41;0.89;1602.26;2.761;1.009;2.242;1.12;-0.006;0.754;0.53;-0.062;1.658;-0.059;1.2;0.661;-0.68;-0.912;0.277;-0.212;-0.055;0.268;0.153;25.911;24.679;25.742;26.198;25.933;26.31;26.219;25.719;24.295;110.921;127.405;129.246
2015-10-05 16:03:00;21204;21204967;0.347;0.834;1602.32;2.766;0.999;2.242;1.077;-0.017;0.719;0.507;-0.095;1.628;-0.078;1.168;0.662;-0.684;-0.942;0.26;-0.228;-0.086;0.298;0.175;25.894;24.68;25.805;26.203;25.954;26.258;26.236;25.729;24.391;106.767;123.197;124.928
2015-10-05 16:04:00;21264;21264967;0.301;0.802;1602.48;2.762;0.997;2.222;1.055;-0.04;0.688;0.483;-0.113;1.631;-0.126;1.153;0.657;-0.72;-0.963;0.249;-0.186;-0.066;0.295;0.157;25.844;24.685;25.726;26.197;25.973;26.216;26.163;25.681;24.328;102.288;118.986;120.54
2015-10-05 16:05:00;21324;21324967;0.236;0.775;1602.5;2.708;0.994;2.225;1.018;-0.018;0.647;0.449;-0.177;1.644;-0.172;1.127;0.656;-0.752;-0.98;0.253;-0.205;-0.072;0.333;0.178;25.837;24.622;25.708;26.175;25.91;26.222;26.209;25.658;24.199;97.667;114.597;116.221
2015-10-05 16:06:00;21384;21384967;0.217;0.702;1602.56;2.676;0.976;2.191;0.961;-0.015;0.631;0.397;-0.205;1.663;-0.216;1.109;0.645;-0.777;-1.027;0.235;-0.189;-0.092;0.348;0.185;25.825;24.715;25.737;26.206;25.958;26.173;26.167;25.642;24.206;93.168;110.156;111.904
2015-10-05 16:07:00;21444;21444967;0.147;0.651;1602.57;2.674;0.974;2.213;0.954;-0.024;0.595;0.378;-0.232;1.667;-0.229;1.066;0.646;-0.795;-1.057;0.212;-0.178;-0.094;0.344;0.199;25.839;24.643;25.702;26.217;25.988;26.251;26.25;25.754;24.387;88.117;105.27;106.389
2015-10-05 16:08:00;21504;21504967;0.082;0.61;1602.62;2.66;0.988;2.194;0.906;-0.049;0.562;0.334;-0.275;1.66;-0.259;1.065;0.645;-0.806;-1.076;0.219;-0.187;-0.11;0.371;0.197;25.84;24.649;25.753;26.214;26.015;26.335;26.319;25.869;24.456;83.746;101.072;102.379
2015-10-05 16:09:00;21564;21564967;0.027;0.558;1602.63;2.619;0.98;2.17;0.875;-0.025;0.526;0.295;-0.319;1.68;-0.272;1.041;0.656;-0.846;-1.104;0.199;-0.194;-0.111;0.385;0.197;25.874;24.837;25.688;26.22;26.029;26.336;26.305;25.86;24.46;78.852;96.466;97.232
2015-10-05 16:10:00;21624;21624967;0.003;0.53;1602.62;2.606;0.978;2.16;0.829;-0.017;0.486;0.259;-0.356;1.693;-0.325;1.003;0.656;-0.862;-1.139;0.207;-0.179;-0.104;0.385;0.207;25.886;24.809;25.82;26.265;26.049;26.34;26.336;25.829;24.44;74.172;91.829;92.708
2015-10-05 16:11:00;21684;21684967;-0.065;0.47;1602.61;2.559;0.99;2.162;0.8;-0.017;0.474;0.226;-0.405;1.711;-0.363;0.993;0.66;-0.883;-1.158;0.191;-0.153;-0.112;0.413;0.202;25.908;24.762;25.805;26.225;26.117;26.343;26.333;25.817;24.374;69.684;87.81;88.403
2015-10-05 16:12:00;21744;21744967;-0.123;0.408;1602.63;2.587;0.992;2.158;0.75;-0.025;0.44;0.17;-0.435;1.713;-0.343;0.977;0.663;-0.9;-1.192;0.182;-0.144;-0.114;0.421;0.223;25.976;24.716;25.823;26.267;26.129;26.503;26.426;25.972;24.486;66.924;85.628;86.212
2015-10-05 16:13:00;21804;21804967;-0.157;0.387;1602.66;2.533;0.998;2.144;0.708;-0.018;0.39;0.153;-0.474;1.734;-0.394;0.952;0.676;-0.943;-1.22;0.177;-0.126;-0.104;0.451;0.251;25.974;24.754;25.861;26.268;26.117;26.506;26.438;26.0;24.525;61.032;79.753;79.967
2015-10-05 16:14:00;21864;21864967;-0.215;0.334;1602.59;2.525;0.996;2.141;0.676;-0.009;0.377;0.117;-0.515;1.741;-0.431;0.925;0.65;-0.96;-1.251;0.184;-0.134;-0.108;0.464;0.268;25.998;24.892;25.871;26.32;26.101;26.488;26.461;25.952;24.485;55.492;74.332;74.713
2015-10-05 16:15:00;21924;21924967;-0.251;0.283;1602.6;2.496;1.004;2.149;0.64;-0.033;0.349;0.072;-0.558;1.751;-0.475;0.924;0.666;-1.003;-1.285;0.174;-0.13;-0.115;0.471;0.273;26.005;24.764;25.857;26.287;26.092;26.496;26.486;26.0;24.483;50.083;69.215;69.276
2015-10-05 16:16:00;21984;21984967;-0.325;0.233;1602.61;2.498;1.014;2.132;0.596;-0.019;0.324;0.048;-0.604;1.778;-0.502;0.874;0.65;-1.035;-1.306;0.16;-0.115;-0.098;0.49;0.27;26.04;24.848;25.922;26.37;26.171;26.565;26.521;26.033;24.531;46.981;66.375;66.501
