DATETIME;t(s);0;1;2;3;4;5;6;7;8;9;$P_e$(2.2m);$P_e$(2.6m);$P_e$(3.0m);$P_e$(3.4m);$P_e$(3.8m);m(g);m1(g);m2(g);mDot(kg/s);Vr(m/s)
2015-10-05 14:04:00;9600;127480.61210245598;133607.87983190006;131349.02141401664;136968.47878076733;137638.49519328948;144243.14737263016;140666.89953201942;146741.7548365702;145846.28897487576;150398.34803331518;130992.78689999999;133523.16382;141586.58564;143710.17171999998;148281.3976;1467.99;1522.0049363348423;1422.8520206775881;6.07499999999997e-05;4.2295112829538916e-07
2015-10-05 14:06:00;9720;127669.12251488924;133122.2764002649;129564.61154219999;136175.91867935247;138668.0115880179;142542.39047596694;141604.20775862684;145895.6116807525;145218.16079685785;149280.60450283173;130513.60108;133088.79394;140959.16248;142758.69484;147336.81548;1475.02;1535.8796224466566;1419.7651363261139;5.858333333333311e-05;4.078664515660616e-07
2015-10-05 14:08:00;9840;125938.10861708867;132626.57773321704;129166.95896184184;136021.21524305682;137592.137945888;142468.65403183404;137520.3394469642;143783.4085647144;143729.12121968123;148081.75699401772;130130.94189999999;132530.31837999998;140242.10744;141669.32275999998;146226.75912;1481.75;1545.404412156146;1426.6273883834474;5.608333333333349e-05;3.904610553399164e-07
2015-10-05 14:10:00;9960;127507.28729480608;132184.90592161118;128116.03105344374;134182.79722377783;137069.32366290563;141619.30411864506;138209.99865046045;145025.2779314509;143171.08305688683;147860.19974384198;129637.96656;131940.81639999998;139559.5262;140607.52972;145330.44032;1488.26;1544.0327446287008;1427.016405737808;5.424999999999992e-05;3.7769709810740643e-07
2015-10-05 14:12:00;10080;125636.90308436225;132407.61683254276;128090.6880264589;134224.3705475466;136226.18829224602;142434.81541702626;137041.36647859236;143032.83771262018;142278.13956365545;146563.35405852378;129475.93969999999;131775.34216;139235.47248;139821.52708;144392.75296;1494.5;1556.338367783713;1432.8874983824128;5.200000000000007e-05;3.620322415038745e-07
2015-10-05 14:14:00;10200;124500.88974583743;131832.30337711363;128779.41942026054;134579.51105088534;136960.00584325157;141819.5848190044;136375.1935556203;142681.83284499665;141211.02815790358;145598.1935124101;129200.14929999999;131320.288;138821.78688;138849.36591999998;143351.64419999998;1500.53;1567.8625941680873;1446.0829957581088;5.024999999999977e-05;3.498484641455689e-07
2015-10-05 14:16:00;10320;124471.29632675547;131918.31833666662;126830.04530587651;134516.9182803015;135336.18837186604;139660.69092774024;135728.55925579128;141607.23375781314;139541.87541175878;145424.95337298058;128834.72701999999;130830.76004;138146.1004;137932.36284;142276.06164;1506.36;1568.5504763431384;1446.537970064681;4.858333333333273e-05;3.382448666614678e-07
2015-10-05 14:18:00;10440;125628.11479859284;132426.00717907422;126182.43494124645;133390.8267758288;135307.956469311;140076.8438056602;132756.75258031124;139598.4784119396;138807.2579564896;143998.44224177452;128390.01499999998;130355.0216;137525.572;136622.35843999998;141379.74284;1511.88;1577.3292359816248;1446.5402049889135;4.600000000000174e-05;3.202592905611314e-07
2015-10-05 14:20:00;10560;123427.92197347652;129925.31442100072;127547.1354061563;133619.48271315012;133680.4206618517;139058.80866272337;132374.48764728595;137258.74469381684;137613.2508724207;142162.12098541067;127921.17132;129958.5729;136918.83312;135595.0392;140000.79084;1517.14;1579.131652446278;1456.520012010704;4.383333333333326e-05;3.0517461383179067e-07
2015-10-05 14:22:00;10680;125061.29802395726;130612.6381036871;125870.98011154919;133341.82543756967;132639.87687207235;138507.071342575;131172.20520604984;138083.14147214554;137341.4115505343;141204.61785729395;127638.48616;129289.78117999999;136167.30427999998;134333.29812;138718.36547999998;1522.19;1590.6924042845742;1452.3666792802915;4.208333333333295e-05;2.9299083647348506e-07
2015-10-05 14:24:00;10800;123043.75958361036;130008.84935633381;124341.95561205751;132133.78019664218;133334.04764649534;137855.5061419665;129488.27569477246;136694.69756992662;135860.4831699086;139944.92402643425;127193.77414;128845.06915999998;135464.03876;133057.76752;137587.62484;1526.95;1588.799744665811;1460.3734436956017;3.9666666666666596e-05;2.7616562012154437e-07
2015-10-05 14:26:00;10920;123814.3475140753;130625.19653460788;124348.51567117791;131359.64488052542;131693.6039896358;137953.23298271792;127926.93185531325;133369.45496247854;133697.73109755781;138024.7373605701;126628.40381999999;128152.14577999999;134636.66756;131920.13212;136381.04184;1531.47;1597.9196676602198;1463.4594072788536;3.7666666666666514e-05;2.622413031406256e-07
2015-10-05 14:28:00;11040;122637.36227858173;128684.81947005882;124113.83879721527;131213.0778894531;130593.82352101861;137156.781691303;127281.2851246791;133313.6518471784;133086.73902970235;138338.7177398287;126135.42847999999;127469.56453999999;133795.50684;130637.70676;135243.40644;1535.71;1600.0729537514007;1469.476005799268;3.533333333333341e-05;2.4599626666288927e-07
2015-10-05 14:30:00;11160;120751.46085798279;128326.8598815606;123149.90826426883;130371.11226394793;130922.68647131797;136760.35464689948;125737.59883111324;132794.52273389543;132346.82071908572;136578.77195801662;125459.742;126676.66713999999;132961.24088;129610.38751999999;133954.08632;1539.77;1604.4524462184322;1466.569276680218;3.383333333333287e-05;2.3555302892719685e-07
2015-10-05 14:32:00;11280;120474.08314354738;127435.46590660873;121652.6274231355;128564.93224784062;127694.94983530858;135092.05305464665;124388.96078936374;131099.6560657305;130551.75895950751;135630.46339257673;124666.8446;125790.69047999999;131623.65743999998;128252.11979999999;132988.81991999998;1543.53;1615.5214102890818;1472.8275758902641;3.133333333333325e-05;2.181476327010517e-07
2015-10-05 14:34:00;11400;119999.14503750377;129009.67996358039;120354.85638007746;128648.69495527269;127117.81094289733;132270.53179391503;124260.33160617297;131177.16579766307;129425.39199771939;134397.68310117855;124001.50025999999;124990.89832;130561.86439999999;127259.27436;131823.60548;1547.01;1617.2478825225032;1472.1005019717618;2.900000000000015e-05;2.0190259622331536e-07
2015-10-05 14:36:00;11520;119942.82716018216;126924.58326447646;120173.94664630452;128570.77272043498;127353.95652802062;133514.2133340987;123180.38982338131;130476.74003754907;128135.29583155538;132855.67127796306;123594.70942;124394.50158;129720.70367999999;126314.69223999999;130761.81244;1550.3;1617.7508728710734;1482.5045517506385;2.7416666666666363e-05;1.9087917861341862e-07
2015-10-05 14:38:00;11640;118286.94903855854;127332.52010510261;120752.43127236427;127473.86148894731;126754.31142581248;132468.4279872841;121640.44164929858;128667.27961669584;127092.5296129694;131935.54937550335;123218.94499999999;123987.71074;129010.5434;125466.63676;129879.28315999999;1553.54;1627.081288615966;1479.7861479917092;2.7000000000000077e-05;1.8797827924239663e-07
2015-10-05 14:40:00;11760;118461.88026599551;126999.7230055679;120334.8804332366;126841.03548746152;124657.68893302388;132127.93372140222;121524.52564914864;128300.95554306511;126357.25492920581;132168.27326476094;122705.28537999999;123536.10396;128176.27743999999;124818.52931999999;129045.01719999999;1556.49;1628.0692715299203;1478.526379253633;2.4583333333333715e-05;1.711530628904559e-07
2015-10-05 14:42:00;11880;119160.50312615001;126596.96798979794;120391.46847759449;126865.50137646895;124133.71669922942;130690.29755352055;121247.47245104203;126911.39245470935;126463.83334025736;130278.09933638918;122408.81069999999;123025.89171999999;127604.01236;124060.10571999999;128155.59315999999;1559.33;1626.112503273504;1488.9274621430334;2.3666666666665987e-05;1.647710842741943e-07
2015-10-05 14:44:00;12000;119382.01353623097;124519.13434808134;117940.79155421896;126062.70128164353;122161.61872850913;130739.14369469606;120160.56394923445;126506.2137491545;125056.1836773195;129460.29357935351;122060.62531999999;122819.04891999999;126880.06255999999;123474.05111999999;127528.16999999998;1561.83;1633.8462283679764;1490.1168442035491;2.0833333333333333e-05;1.4504496855123155e-07
2015-10-05 14:46:00;12120;116385.63392218189;125280.07386494458;117328.30168687765;126674.23477970551;122144.75632957507;129411.92182366432;121643.28686753988;125368.97348992125;124195.19985942848;128340.13827206974;121757.25588;122350.20524;126300.90271999998;122750.10131999999;126659.43023999999;1564.52;1639.006376030112;1496.2128083912946;2.2416666666667122e-05;1.5606838616112834e-07
2015-10-05 14:48:00;12240;116181.96321218557;125690.86228490877;118674.95058967549;126526.3619317633;122686.14596356449;129087.95464399573;118755.02612035746;127347.63241483973;123031.79601924976;129090.40706161203;121381.49145999999;121953.75653999999;125556.26864;122308.83668;126073.37564;1566.74;1643.9887030626096;1499.9830603055852;1.850000000000023e-05;1.2879993207349523e-07
2015-10-05 14:50:00;12360;117265.62774007728;124145.78673241293;118561.51116009767;126923.09870507989;121602.22123671706;128453.96858998146;118369.92126065867;124912.30802674447;123407.70716327109;126827.29492579604;121202.22769999999;121722.78207999999;124901.26643999999;121619.36068;125563.16339999999;1568.82;1638.5838833292642;1499.2204369023868;1.7333333333332726e-05;1.2067741383462043e-07
2015-10-05 14:52:00;12480;117004.92919572732;125392.68683216708;116788.82523674134;125743.59862218851;120250.10790240222;128309.15457650063;117206.9407638072;125743.15527837558;122473.76796985035;128113.11783406755;120891.9635;121347.01766;124715.10792;121253.93839999998;124997.79307999999;1571.11;1648.970624573338;1506.3721926634773;1.908333333333303e-05;1.32861191192926e-07
2015-10-05 14:54:00;12600;115625.91257458969;125605.53703119485;116374.56422597972;124520.61939441001;120885.27323127123;128367.22946301222;117655.32011318688;123885.24406086406;122408.76644523654;127756.08053231011;120592.04143999999;121022.96393999999;124329.00136;120791.98947999999;124466.89656;1573.03;1651.1075738278732;1497.885456862974;1.600000000000061e-05;1.1139453584735007e-07
2015-10-05 14:56:00;12720;116294.1002501907;124432.26690746997;117284.6413868819;125394.18622074735;121140.78651796165;127268.71861733087;117014.66395304966;123767.69413068387;121053.04026545394;127065.56805371481;120347.27746;120912.64778;124067.00047999999;120592.04143999999;123901.52623999999;1574.88;1652.659635865901;1495.9037313976462;1.5416666666667803e-05;1.0733327672791926e-07
2015-10-05 14:58:00;12840;116444.88604953492;123393.94566126302;115822.18024114794;124267.68728640539;120171.06096038554;126286.61693215033;116124.91795141771;124120.71287205699;121039.22072092838;126118.77891524628;120057.69754;120692.01546;123867.05244;120281.77724;123749.84151999999;1576.71;1647.5441799164523;1496.9597737183744;1.5249999999999395e-05;1.0617291697949729e-07
2015-10-05 15:00:00;12960;115747.32416767054;123701.58912411562;115488.05177849236;124969.88606064713;120074.34150004444;127447.3279870593;116659.20642685003;124053.90270801575;120667.7418847161;125765.79211003348;119909.46019999999;120543.77811999999;123708.47295999998;120012.8816;123274.10308;1578.35;1663.8449640436274;1489.1769418346262;1.3666666666665605e-05;9.514949936960051e-08
2015-10-05 15:02:00;13080;115460.13865061496;123431.7109701299;117103.1580911525;124313.7690235177;121119.6405432508;125656.8656178067;116356.95077920223;122247.72804368619;120414.81084319511;125621.68426064077;119678.48573999999;120402.43553999999;123439.57732;119992.19731999999;122950.04935999999;1579.97;1664.8868328642902;1494.4414499834177;1.3500000000000985e-05;9.398913962120491e-08
2015-10-05 15:04:00;13200;114880.32899324098;123656.58817164296;117067.80858873905;125861.7904964008;118950.8316038173;125845.20616533102;115167.46156237775;122749.20062283764;119900.85640842756;125272.75450296803;119623.32766;120154.22417999999;123336.15591999999;119668.1436;122591.52183999999;1581.56;1657.1132890120302;1507.4974164325292;1.3249999999999317e-05;9.224859999857852e-08
2015-10-05 15:06:00;13320;116972.38991543895;122401.73213187832;114748.06130670093;123444.89196756952;119393.18439384927;126409.6294047831;115640.08852574564;122897.27876564734;121213.29793817249;124178.96280097886;119378.56367999999;120002.53945999999;123301.68212;119544.03791999999;122384.67903999999;1583.05;1662.643830331559;1498.610923838249;1.2416666666666742e-05;8.644680125653453e-08
2015-10-05 15:08:00;13440;114559.5029906979;122667.05671253604;116178.07175527692;124829.6384968983;119602.2544821507;127218.5257741014;116936.5354898778;123456.36239078916;119945.94985326639;125294.28287133476;119254.458;120019.77635999999;123149.9974;119571.61695999998;122164.04672;1584.47;1674.3120245944801;1496.746061957946;1.183333333333394e-05;8.238554213710376e-08
2015-10-05 15:10:00;13560;114585.4493392997;122098.69077074649;115336.66490146515;123759.12298044897;118663.47106092144;127039.20179932094;115294.41409215967;124321.79846124008;119583.93745668794;124157.52458810747;119078.64162;119837.06521999999;123025.89171999999;119378.56367999999;121915.83536;1585.96;1671.8941299478247;1514.3935006660113;1.2416666666666742e-05;8.644680125653453e-08
2015-10-05 15:12:00;13680;114238.08253917297;124183.1220336082;116757.24854606294;123457.30683174999;119399.90165118128;126413.21179322031;114016.24641753489;124264.5294841569;118260.36764369947;124457.16328735149;119144.14184;119840.51259999999;122908.68079999999;119288.93179999999;121764.15063999999;1587.18;1674.0970840820733;1504.3865610280811;1.0166666666666894e-05;7.078194465300258e-08
2015-10-05 15:14:00;13800;114867.24669060075;123554.21643380901;115350.76949763301;123059.91028230125;118687.6197552575;127761.55146912008;115208.52170780087;124360.39808319691;119014.87503612343;123239.13872647224;119061.40471999999;119712.95954;122963.83888;119309.61607999999;121495.25499999999;1588.35;1678.4252887543068;1494.0113115350105;9.74999999999871e-06;6.78810452819674e-08
2015-10-05 15:16:00;13920;113394.1182379144;121903.28148703995;114943.39913852047;123961.4820433012;117945.595443185;127216.08386107106;114494.58937390232;123326.63707354924;118465.68274077606;125226.74173584985;118902.82523999999;119537.14315999999;122756.99608;119240.66848;121378.04407999999;1589.49;1670.9639869646226;1507.055997086276;9.500000000000834e-06;6.61405056593674e-08
2015-10-05 15:18:00;14040;114901.97435513797;123994.12336057925;116051.97316611517;122910.01320857387;118934.15396205393;125672.81261210682;114749.75211815629;123142.26968121143;117284.46004581799;125526.08522364259;118754.5879;119461.3008;122619.10088;119116.56279999999;121143.62224;1590.54;1675.0234499449027;1501.1145342823634;8.749999999999621e-06;6.091888679151462e-08
2015-10-05 15:20:00;14160;114012.17372239457;125191.93375669181;114720.3575474481;124907.84223400117;119149.35018136707;126473.32160871412;116617.99559520655;124534.84318717603;118883.53158901489;122788.16991919943;118764.93003999999;119433.72175999999;122660.46943999999;118985.56236;120964.35848;1591.75;1680.82181822167;1503.6227080294009;1.0083333333333637e-05;7.020176477879818e-08
2015-10-05 15:22:00;14280;113652.32027933147;122684.24606639963;112937.3988609089;124026.66662141828;118849.84412766741;125092.11988390236;114559.77383883683;124808.91162483954;117741.97320196989;124240.11835837268;118606.35055999999;119178.61563999999;122529.469;119033.82568;120702.35759999999;1592.72;1685.0741735224797;1505.654722557006;8.08333333333356e-06;5.627744779787942e-08
2015-10-05 15:24:00;14400;114944.25695403098;122141.51482058145;112759.52563077601;122806.39201215115;120038.43431397414;124741.06670096773;116406.15195996652;122320.72792258213;118372.15430341737;123651.11521220279;118547.7451;119144.14184;122274.36288;118840.77239999999;120716.14712;1593.47;1680.0399207864275;1515.0285451223347;6.25e-06;4.351349056536947e-08
2015-10-05 15:26:00;14520;115922.83392511237;121015.98141753481;113593.89515759243;123346.40941476444;118975.82855849649;125086.21318641031;115890.8882058097;124060.10242926526;117061.8022583821;123137.88777231547;118402.95513999999;118930.40427999999;122170.94148;118771.82479999999;120412.77768;1594.4;1687.2306940291064;1501.1755818599233;7.75000000000053e-06;5.395672830106183e-08
2015-10-05 15:28:00;14640;112986.15999459212;121532.40791168685;115631.17348243021;124737.42876086217;117827.9239008879;125708.40996723222;114156.25496007438;122939.6116918091;117487.87883386506;123592.79893051855;118306.4285;118802.85122;122095.09912;118771.82479999999;120171.46108;1595.23;1679.5694175681394;1506.110958467224;6.91666666666606e-06;4.815492955900466e-08
2015-10-05 15:30:00;14760;113186.12990977237;122416.67689476396;113603.49254593039;122921.5695263838;117426.17628969706;124047.63964653923;113347.87788585825;124564.45464326143;117424.94798753547;123435.23590371558;118116.82259999998;118547.7451;122122.67816;118661.50863999999;119909.46019999999;1596.02;1685.6607805150584;1504.8947265598695;6.5833333333330295e-06;4.5834210062187054e-08
2015-10-05 15:32:00;14880;112752.38503832124;123265.39297220211;114302.53257233884;124114.68435103378;116304.03346033464;125406.03322282291;113850.13517509868;123648.61531345334;116652.53566344292;123946.396615085;117968.58525999999;118664.95602;121695.20304;118585.66627999999;119606.09075999999;1596.63;1686.5341097888918;1503.0383773863864;5.083333333334395e-06;3.539097232650789e-08
2015-10-05 15:34:00;15000;112529.00382275882;121187.76915490326;114586.15232180471;121244.27025804248;117297.62096625606;126262.78473392746;112607.84249368706;122857.4439945938;115843.70293966877;122333.7008420735;117827.24268;118327.11278;121577.99212;118413.29728;119247.56323999999;1597.37;1688.3511403397017;1503.2088471307834;6.166666666664848e-06;4.293331069115188e-08
2015-10-05 15:36:00;15120;113358.35637090144;122229.89924376833;113673.0632834994;121787.7919755588;118950.8316632388;126039.65182386329;113372.21333251234;124745.12720026753;116000.38629842913;120938.61481178852;117675.55795999999;118113.37521999999;121509.04452;118275.40208;118978.66759999999;1597.87;1690.6905087604036;1497.8561570744482;4.166666666666667e-06;2.9008993710246314e-08
2015-10-05 15:38:00;15240;112611.4158267915;123865.36252851131;114132.59199780162;121946.27987131554;117104.32610564043;126590.5597184766;114673.1580255;121555.29433234317;115098.50355075537;121283.674322687;117544.55751999999;117947.90097999999;121288.41219999999;118234.03352;118551.19248;1598.54;1699.25762185226;1499.4761030483292;5.5833333333339394e-06;3.8872051571734274e-08
2015-10-05 15:40:00;15360;113460.59912133022;123284.02915058273;113685.94850255712;122039.67596661385;116132.58102781132;125403.17543194914;113773.82089261372;123493.32493762218;115596.4321162547;121969.82075590154;117417.00446;117765.18983999999;121047.0956;118178.87543999999;118440.87632;1598.99;1697.6164732245893;1494.6441778374626;3.7500000000003787e-06;2.6108094339224316e-08
2015-10-05 15:42:00;15480;111518.71873027147;121275.44020759586;111348.55040474777;124208.35025375603;116606.81038968723;124781.22602437453;112439.04375459747;122641.67076044652;114501.29951790863;120914.29034739536;117272.21449999999;117572.13655999998;120936.77944;118034.08548;117978.92739999999;1599.58;1701.8425780993498;1499.2608158484215;4.916666666665985e-06;3.42306125780859e-08
2015-10-05 15:44:00;15600;110932.32464001757;122598.7953952863;112527.06372758867;125031.00168563439;116866.12013771675;126053.0486314145;113768.52268080335;123358.8277080146;113208.42686492168;120957.54070158736;117075.71384;117237.7407;120640.30476;117868.61124;117503.18896;1599.96;1704.0696728069267;1510.4339141110288;3.166666666667576e-06;2.2046835219793528e-08
2015-10-05 15:46:00;15720;113217.98667096897;122548.65354008802;111000.2732468754;122997.4604826632;114952.73314028472;124584.24645528453;112161.92467713579;120504.07600518376;113344.32620924302;120063.30469510204;116851.63414;117044.68741999999;120371.40912;117972.03263999999;117055.02956;1600.41;1697.375179020678;1503.378703306909;3.7500000000003787e-06;2.6108094339224316e-08
2015-10-05 15:48:00;15840;112537.34611495785;122786.60230203594;112992.4202156471;121718.35606800813;114483.9990605308;125544.6641414123;113412.50963732523;123047.95886715612;112979.34925128175;120934.72569407486;116710.29156;116637.89657999999;120074.93444;117696.24223999999;116758.55488;1600.73;1699.2310364454688;1504.179048821109;2.666666666666136e-06;1.8565755974553946e-08
2015-10-05 15:50:00;15960;110211.49093706242;122074.23112668507;110242.55878214362;123058.99212095166;114065.92443073643;123312.30609341509;112411.49306130901;123058.39344658057;112341.21091574979;119919.59604578964;116562.05421999999;116396.57998;119819.82831999999;117489.39944;116048.3946;1600.98;1694.778870812243;1502.9790726583426;2.0833333333333334e-06;1.4504496855123157e-08
2015-10-05 15:52:00;16080;108809.21052299223;124163.59770100215;112486.94972283788;122947.76048402536;112596.6684465884;125837.04498341666;112504.07170579828;124226.78457919398;112147.01672695938;118964.94480382929;116310.39547999999;116196.63193999999;119447.51127999999;117427.34659999999;115586.44567999999;1601.34;1704.9250057511904;1496.2726153200344;2.999999999999166e-06;2.0886475471371537e-08
2015-10-05 15:54:00;16200;109641.75024187734;123705.20141528489;110513.78166640975;120933.7091457635;115650.27346720494;123710.8747309571;112020.70042595806;123742.26902446896;110158.97225435945;120035.46431343362;116131.13171999999;115817.42013999999;119240.66848;117330.81996;114993.49631999999;1601.69;1693.9900658706968;1511.081479115492;2.9166666666678033e-06;2.030629559718033e-08
2015-10-05 15:56:00;16320;108317.73121084362;121771.46140836962;108676.24584098806;124056.79748337597;113443.54585687279;124272.89543609117;111010.72563579603;121853.3623204541;110435.36787991165;119169.1177053131;116007.02604;115479.57689999999;118723.56147999999;117165.34572;114524.65263999999;1601.84;1702.5553696786114;1513.254748391143;1.2499999999988632e-06;8.702698113065978e-09
2015-10-05 15:58:00;16440;110334.38076937727;123963.15562459415;109948.01935801168;119985.14274583905;110910.56796887818;123702.513624663;112128.9618223653;123712.49883747721;110393.09542395551;119388.52210697722;115800.18324;115034.86488;118358.13919999999;117034.34528;113959.28232;1602.03;1695.3416582370933;1507.9132590472893;1.583333333333788e-06;1.1023417609896764e-08
2015-10-05 16:00:00;16560;109555.1176539748;121245.55638399726;110054.23905328992;120216.1555897263;114255.07066127751;123854.01347765172;113826.96469202971;124686.62676022388;109084.69999807545;119114.44635887315;115582.99829999999;114779.75876;117992.71691999999;117048.1348;113297.38535999999;1602.14;1694.291755117592;1507.7621223693122;9.166666666677278e-07;6.381978616261576e-09
2015-10-05 16:02:00;16680;108496.0625662161;122873.9576338558;106986.17627844845;121705.52878990628;110630.52102783242;123492.09739869503;109808.38792732671;123965.01685904061;108358.58124341938;116905.94018053904;115448.55047999999;114372.96792;117668.6632;116903.34483999999;112773.38359999999;1602.26;1700.2727435954716;1498.2274915796202;9.999999999990907e-07;6.962158490452784e-09
2015-10-05 16:04:00;16800;106467.66717882684;122829.35160729995;104552.79007097258;120666.59404362399;111484.49303012229;124456.2095766469;110252.18596220507;122889.14592644894;106331.0429457144;117607.6201818616;115179.65483999999;113983.41398;117220.50379999999;116820.60771999999;112021.85475999999;1602.48;1710.6864811738458;1495.5206990854706;1.8333333333335607e-06;1.276395723250996e-08
2015-10-05 16:06:00;16920;105413.78965933336;124028.89740114307;106557.17085538793;119830.05986902698;110108.5904824861;122578.40736971422;111996.8272106689;122539.79021085777;105962.84458995544;116659.63511387251;114972.81203999999;113490.43864;116572.39635999998;116675.81775999999;111442.69492;1602.56;1705.4124159666333;1500.5755229174763;6.666666666660603e-07;4.641438993635189e-09
2015-10-05 16:08:00;17040;106500.75773835866;126275.68589771818;103877.5271044953;123742.89972874364;109270.6511511318;123037.66642561124;109776.11150372036;124348.68576245029;102973.92073627525;116176.19433993497;114721.15329999999;113035.38448;116193.18456;116758.55488;110511.90232;1602.62;1698.7481171697186;1497.173358313191;4.999999999995453e-07;3.481079245226392e-09
2015-10-05 16:10:00;17160;105499.62582547644;124130.8301657418;105140.98151447665;120291.30314907538;107944.82127299874;123400.69429773999;110051.22009982343;125575.58732393623;103697.06329126187;118052.78712120454;114555.67906;112514.83009999999;115662.28803999998;116689.60728;109967.21628;1602.62;1710.1474770645452;1492.79640969893;0.0;0.0
2015-10-05 16:12:00;17280;102810.47876814129;127533.15211125996;102403.3762114244;122799.2233880683;107554.71183532702;123351.89503257665;109599.85635499364;127921.33745500373;103403.56031818317;117733.19253266574;114352.28364;112049.4338;115117.60199999998;116786.13392;109098.47652;1602.63;1710.1359027696792;1503.4143339296213;8.333333333515233e-08;5.801798742175903e-10
2015-10-05 16:14:00;17400;99919.35886405365;126860.98744525597;100036.45601229527;120897.9801628996;105564.35496303806;124120.12692997615;107684.5409053728;123934.52502721484;100859.79801538953;116829.79658982767;114173.01987999999;111649.53772;114607.38975999999;116813.71295999999;108464.1586;1602.63;1718.045638397134;1515.0285451223347;0.0;0.0
2015-10-05 16:16:00;17520;100080.95655474722;128421.27356073429;98400.50844745904;124107.36704273317;105624.89147697053;123922.22420271688;110331.40729019695;127395.30541184297;99428.16273279117;118382.3661543566;113993.75611999999;111228.95735999999;114055.80896;116937.81864;107705.73499999999;1602.63;1696.3427701247278;1515.0285451223347;0.0;0.0
2015-10-05 16:18:00;17640;98843.06382003873;129829.3378539081;98566.36443200785;126382.0310616552;103219.57601630433;124012.72207109575;107987.88264667205;130374.98148672645;99250.87127932372;118445.66236741914;113845.51878;110546.37611999999;113524.91243999999;117220.50379999999;107057.62756;1602.63;1712.284181132005;1515.0285451223347;0.0;0.0
2015-10-05 16:20:00;17760;99043.3351204687;131455.18531063295;93717.40700379037;126523.54824210709;101692.98027991779;127633.89913690899;109362.8659797783;130241.7004794622;95479.13494205227;118727.00149427951;113628.33383999999;109877.58439999999;112718.22551999999;117241.18807999999;106430.20439999999;1602.63;1718.045638397134;1515.0285451223347;0.0;0.0
2015-10-05 16:22:00;17880;94507.80742256818;133372.14960108843;92518.0233899067;130335.79232584086;99139.85831228342;125834.14572807614;105747.0215501795;131152.77691567325;94757.02855233765;120444.53423155281;113452.51745999999;109360.47739999999;112077.01284;117427.34659999999;105788.99171999999;1602.63;1718.045638397134;1515.0285451223347;0.0;0.0
2015-10-05 16:24:00;18000;93896.95747228421;136603.31833922619;89042.03519611178;129003.66701729572;98041.84466901072;124401.1545324749;108598.79904364672;134497.37709770715;90225.02165008556;120197.13461607716;113324.9644;108981.2656;111463.3792;118061.66451999999;105002.98908;1602.63;1718.045638397134;1515.0285451223347;0.0;0.0
2015-10-05 16:26:00;18120;92623.48718405946;139707.82598856147;89572.07781014775;130136.36320068965;95607.87399243197;126846.44357476807;105417.4925400721;134896.60565898573;92442.49582168572;121927.21225109287;113256.0168;108422.79003999999;110973.85123999999;118406.40251999999;104616.88251999998;1602.63;1718.045638397134;1515.0285451223347;0.0;0.0
2015-10-05 16:28:00;18240;91967.22180351363;138969.41878110386;83594.03983703091;131178.50895665202;94959.72859429155;124735.66156119177;106481.88940496129;136739.688062869;90978.00307697646;122985.65136534462;113062.96351999999;107805.70902;110194.74336;118792.50907999999;104065.30171999999;1602.63;1718.045638397134;1515.0285451223347;0.0;0.0
2015-10-05 16:30:00;18360;90445.57946791551;139010.7386021585;83026.28485337067;129782.35803492498;90775.27461337112;127166.76794790903;104409.4598843432;137805.55792349356;86469.50688655558;123726.42863149813;113093.98994;107267.91773999999;109394.9512;119419.93224;103251.72003999999;1602.63;1718.045638397134;1515.0285451223347;0.0;0.0
2015-10-05 16:32:00;18480;86758.80678056204;143760.23207752497;82357.43157676063;132674.55372137294;92567.37513024353;127372.3559793801;106341.57627189136;139100.62632568728;87499.98448503207;124149.21977585767;113000.91067999999;106812.86357999999;108753.73852;120033.56588;102596.71784;1602.63;1718.045638397134;1515.0285451223347;0.0;0.0
2015-10-05 16:34:00;18600;86021.8659508033;144068.14025670028;81223.81286238557;133501.08095627796;89741.83213138135;128207.03972206678;105429.4725277367;139712.22677663103;83867.36799842938;126509.61063548137;112987.12116;106195.78255999999;108064.26251999999;120840.25279999999;102045.13703999999;1602.63;1718.045638397134;1515.0285451223347;0.0;0.0
2015-10-05 16:36:00;18720;88609.0743178624;145808.45595659016;77518.23976699561;134121.58503872989;86322.39098221507;126839.89894581103;106558.62238856638;141298.60352385868;85352.38667431624;125963.82984663818;112966.43688;105757.9653;107312.73367999999;121419.41264;101659.03047999999;1602.63;1718.045638397134;1515.0285451223347;0.0;0.0
2015-10-05 16:38:00;18840;85229.56132772088;147305.1160748322;77039.37463912801;132945.21476751662;86579.83420192078;127034.61219558789;104961.9187265584;141410.29989219835;82802.52767729541;125648.27410389103;113100.8847;105209.83188;106623.25768;122274.36288;101266.02915999999;1602.63;1718.045638397134;1515.0285451223347;0.0;0.0
2015-10-05 16:40:00;18960;85276.53219875465;147175.22949972944;76729.88183619833;135986.6585069601;84789.23480409961;128284.0246142934;107078.48050131738;144026.27413027306;82368.0167120652;125064.55346964074;113118.1216;104820.27793999999;105754.51792;123287.89259999999;100686.86932;1602.63;1718.045638397134;1515.0285451223347;0.0;0.0
2015-10-05 16:42:00;19080;84204.52974818126;149287.9113118369;77908.86131138875;137427.32290840475;84500.09928383605;126644.47422907913;106288.42449615186;146309.63086854102;80736.88183551203;126477.55680019698;113207.75348;104430.72399999999;105092.62095999999;124280.73804;100335.23655999999;1602.63;1718.045638397134;1515.0285451223347;0.0;0.0
