DATETIME;PASSED_SECONDS;PASSED_MSECONDS;P_1B;P_1C;FL_M_2A;P_2B;P_2C;P_3B;P_3C;P_4A;P_4B;P_4C;P_5B;P_5C;P_6A;P_6B;P_6C;P_7B;P_7C;P_8A;P_8B;P_8C;P_9B;P_9C;T_1;T_2;T_3;T_4;T_5;T_6;T_7;T_8;T_9;LC_1;LC_2;LC_3
2015-10-05 11:03:26;3230;3230967;0.141;-0.002;2.25;0.107;-0.021;-0.042;0.013;-0.013;-0.004;0.006;-0.015;0.054;0.074;0.134;0.053;-0.091;0.091;0.041;0.001;0.033;-0.007;-0.067;21.158;21.166;20.959;20.883;21.014;20.99;21.036;21.187;21.38;-91.717;-1.517;129.422
2015-10-05 11:03:27;3231;3231967;0.139;-0.008;2.24;0.103;-0.011;-0.037;0.005;-0.007;-0.001;0.024;-0.011;0.05;0.062;0.135;0.039;-0.099;0.089;0.029;-0.001;0.02;-0.006;-0.062;21.153;21.174;20.949;20.883;21.01;20.975;21.031;21.174;21.376;-91.576;-1.488;129.278
2015-10-05 11:03:28;3232;3232967;0.133;-0.019;2.22;0.094;-0.02;-0.017;-0.008;-0.01;0.001;0.009;-0.013;0.047;0.066;0.118;0.075;-0.084;0.087;0.043;-0.012;0.008;-0.003;-0.075;21.152;21.164;20.959;20.876;21.01;20.973;21.03;21.181;21.377;-91.641;-1.457;129.317
2015-10-05 11:03:29;3233;3233967;0.14;-0.006;2.22;0.102;-0.012;-0.036;-0.003;-0.021;-0.009;0.016;-0.016;0.05;0.065;0.139;0.053;-0.091;0.093;0.036;-0.009;0.027;-0.002;-0.057;21.149;21.165;20.955;20.878;21.032;20.988;21.037;21.188;21.373;-91.629;-1.498;129.32
2015-10-05 11:03:30;3234;3234967;0.135;-0.018;2.23;0.111;-0.001;-0.032;0.01;-0.016;-0.009;-0.01;-0.005;0.059;0.077;0.13;0.061;-0.094;0.094;0.043;0.0;0.01;0.011;-0.055;21.162;21.176;20.971;20.889;21.035;20.986;21.037;21.197;21.391;-91.59;-1.518;129.235
2015-10-05 11:03:31;3235;3235967;0.154;0.0;2.23;0.101;-0.018;-0.03;0.0;-0.019;0.0;0.001;-0.025;0.056;0.075;0.117;0.057;-0.068;0.106;0.029;0.01;0.032;-0.001;-0.072;21.172;21.19;20.974;20.892;21.057;21.0;21.052;21.202;21.394;-91.558;-1.48;129.375
2015-10-05 11:03:32;3236;3236967;0.131;-0.007;2.23;0.104;-0.017;-0.039;-0.004;-0.017;0.003;0.023;-0.011;0.052;0.077;0.125;0.059;-0.089;0.112;0.04;-0.004;0.025;-0.003;-0.05;21.149;21.171;20.952;20.88;21.047;20.977;21.035;21.182;21.366;-91.565;-1.463;129.307
2015-10-05 11:03:33;3237;3237967;0.134;0.002;2.23;0.104;0.0;-0.035;0.0;-0.005;0.006;0.022;-0.013;0.054;0.073;0.129;0.06;-0.104;0.09;0.036;0.006;0.028;0.002;-0.049;21.16;21.178;20.96;20.889;21.041;20.982;21.046;21.182;21.376;-91.646;-1.539;129.208
2015-10-05 11:03:34;3238;3238967;0.147;-0.006;2.23;0.096;-0.018;-0.043;0.007;-0.009;0.012;0.016;-0.021;0.065;0.085;0.145;0.029;-0.111;0.105;0.027;0.013;0.019;-0.015;-0.056;21.152;21.162;20.952;20.882;21.025;20.973;21.048;21.175;21.357;-91.503;-1.621;129.089
2015-10-05 11:03:35;3239;3239967;0.147;-0.016;2.23;0.092;-0.024;-0.03;0.008;-0.007;-0.001;0.021;-0.032;0.064;0.071;0.141;0.061;-0.098;0.093;0.038;0.019;0.027;-0.015;-0.05;21.149;21.161;20.949;20.882;21.036;20.975;21.035;21.166;21.36;-91.726;-1.5;129.366
2015-10-05 11:03:36;3240;3240967;0.132;-0.011;2.23;0.111;-0.004;-0.03;0.025;-0.019;-0.011;0.021;-0.003;0.05;0.067;0.138;0.06;-0.086;0.115;0.024;0.018;0.027;-0.012;-0.054;21.141;21.186;20.955;20.886;21.045;20.98;21.04;21.181;21.369;-91.593;-1.487;129.247
2015-10-05 11:03:37;3241;3241967;0.148;-0.012;2.23;0.119;-0.007;-0.032;0.001;-0.028;0.0;0.002;-0.033;0.057;0.078;0.143;0.048;-0.109;0.103;0.009;0.031;0.036;-0.02;-0.056;21.164;21.174;20.967;20.885;21.045;20.981;21.052;21.18;21.356;-91.587;-1.202;129.296
2015-10-05 11:03:38;3242;3242967;0.131;0.002;2.21;0.1;-0.005;-0.042;-0.01;-0.016;-0.007;-0.005;-0.018;0.056;0.079;0.151;0.054;-0.097;0.102;0.034;0.031;0.016;0.003;-0.046;21.155;21.183;20.959;20.885;21.04;20.979;21.046;21.183;21.368;-91.594;-1.52;129.25
2015-10-05 11:03:39;3243;3243967;0.14;-0.012;2.22;0.1;-0.008;-0.038;0.003;-0.002;-0.008;0.009;-0.013;0.056;0.061;0.143;0.063;-0.084;0.089;0.032;0.016;0.027;-0.001;-0.058;21.157;21.172;20.946;20.886;21.034;20.977;21.034;21.164;21.355;-91.658;-1.593;129.391
2015-10-05 11:03:40;3244;3244967;0.144;-0.007;2.22;0.064;-0.012;-0.043;0.009;-0.017;-0.016;0.023;-0.012;0.063;0.063;0.143;0.05;-0.081;0.097;0.029;0.019;0.018;0.003;-0.044;21.158;21.175;20.949;20.883;21.038;20.982;21.039;21.176;21.36;-91.738;-1.535;129.283
2015-10-05 11:03:41;3245;3245967;0.128;0.001;2.24;0.085;-0.013;-0.035;0.006;-0.015;0.0;0.016;-0.007;0.068;0.057;0.145;0.049;-0.096;0.109;0.023;0.025;0.024;-0.011;-0.061;21.162;21.181;20.956;20.885;21.039;20.972;21.044;21.172;21.347;-91.541;-1.595;129.24
2015-10-05 11:03:42;3246;3246967;0.132;-0.006;2.26;0.099;-0.012;-0.056;-0.003;-0.005;-0.003;0.014;0.002;0.049;0.06;0.127;0.047;-0.1;0.1;0.048;0.011;0.025;-0.006;-0.056;21.154;21.171;20.937;20.874;21.032;20.967;21.028;21.164;21.347;-91.661;-1.538;129.277
2015-10-05 11:03:43;3247;3247967;0.136;-0.002;2.26;0.087;-0.022;-0.045;0.011;-0.01;0.007;0.007;-0.001;0.061;0.063;0.134;0.049;-0.107;0.1;0.032;0.004;0.029;-0.015;-0.049;21.151;21.186;20.953;20.883;21.042;20.972;21.045;21.169;21.342;-91.599;-1.488;129.222
2015-10-05 11:03:44;3248;3248967;0.128;0.0;2.26;0.102;-0.011;-0.055;0.014;-0.02;-0.01;0.014;-0.009;0.053;0.077;0.141;0.056;-0.098;0.104;0.037;0.011;0.024;-0.023;-0.065;21.15;21.18;20.946;20.873;21.031;20.978;21.027;21.17;21.349;-91.573;-1.649;129.363
2015-10-05 11:03:45;3249;3249967;0.133;-0.009;2.21;0.093;-0.012;-0.039;0.014;-0.017;0.003;0.006;-0.009;0.046;0.079;0.131;0.069;-0.093;0.095;0.029;0.0;0.025;-0.013;-0.048;21.149;21.188;20.958;20.879;21.03;20.991;21.046;21.18;21.35;-91.567;-1.615;129.43
2015-10-05 11:03:46;3250;3250967;0.129;-0.014;2.21;0.104;-0.023;-0.045;0.002;-0.003;0.009;0.006;-0.001;0.058;0.076;0.14;0.044;-0.107;0.102;0.046;0.011;0.033;-0.023;-0.057;21.153;21.18;20.939;20.886;21.03;20.977;21.045;21.168;21.34;-91.61;-1.649;129.328
2015-10-05 11:03:47;3251;3251967;0.128;-0.006;2.22;0.107;-0.027;-0.065;0.009;-0.019;-0.012;0.032;-0.003;0.059;0.074;0.145;0.043;-0.107;0.092;0.027;0.004;0.021;-0.022;-0.051;21.155;21.183;20.962;20.884;21.034;20.987;21.033;21.174;21.338;-91.549;-1.631;129.171
2015-10-05 11:03:48;3252;3252967;0.139;-0.013;2.24;0.088;-0.015;-0.039;-0.004;-0.014;-0.01;0.014;-0.005;0.053;0.086;0.13;0.058;-0.08;0.103;0.037;-0.002;0.024;-0.003;-0.061;21.152;21.188;20.95;20.884;21.035;20.978;21.036;21.163;21.341;-91.542;-1.624;129.243
2015-10-05 11:03:49;3253;3253967;0.128;-0.007;2.24;0.088;-0.019;-0.049;-0.001;0.001;-0.01;0.017;-0.016;0.053;0.075;0.127;0.062;-0.085;0.113;0.049;0.008;0.024;0.003;-0.047;21.152;21.177;20.945;20.877;21.032;20.979;21.038;21.164;21.345;-91.641;-1.621;129.237
2015-10-05 11:03:50;3254;3254967;0.132;0.007;2.23;0.089;-0.018;-0.034;-0.005;-0.01;0.01;0.029;-0.026;0.047;0.067;0.134;0.053;-0.082;0.106;0.033;-0.009;0.014;-0.023;-0.054;21.143;21.181;20.943;20.876;21.039;20.982;21.037;21.177;21.341;-91.588;-1.561;129.185
2015-10-05 11:03:51;3255;3255967;0.13;-0.001;2.28;0.098;-0.023;-0.043;0.021;-0.015;0.01;0.036;-0.019;0.061;0.075;0.152;0.062;-0.1;0.11;0.039;0.008;0.018;-0.023;-0.07;21.135;21.168;20.953;20.885;21.025;20.981;21.037;21.166;21.32;-91.59;-1.458;129.243
2015-10-05 11:03:52;3256;3256967;0.127;-0.015;2.27;0.102;-0.019;-0.043;0.0;-0.023;0.004;0.019;-0.02;0.051;0.085;0.142;0.058;-0.095;0.106;0.034;0.0;0.021;-0.027;-0.072;21.144;21.177;20.941;20.872;21.023;20.986;21.042;21.165;21.334;-91.562;-1.606;129.229
2015-10-05 11:03:53;3257;3257967;0.134;-0.015;2.25;0.077;-0.025;-0.031;0.015;-0.023;0.0;0.009;-0.001;0.056;0.08;0.127;0.063;-0.091;0.102;0.028;0.017;0.022;-0.015;-0.064;21.15;21.167;20.951;20.883;21.023;20.984;21.039;21.169;21.339;-91.654;-1.678;129.419
2015-10-05 11:03:54;3258;3258967;0.131;-0.015;2.24;0.104;-0.013;-0.047;0.018;-0.018;-0.019;0.036;-0.02;0.058;0.064;0.15;0.047;-0.084;0.105;0.034;-0.006;0.009;0.0;-0.049;21.142;21.174;20.945;20.877;21.021;20.99;21.033;21.167;21.327;-91.677;-1.644;129.233
2015-10-05 11:03:55;3259;3259967;0.144;-0.011;2.25;0.086;-0.016;-0.045;0.0;-0.02;-0.012;0.007;-0.01;0.052;0.088;0.138;0.051;-0.089;0.118;0.024;-0.012;0.019;-0.021;-0.044;21.147;21.173;20.952;20.875;21.017;20.985;21.036;21.164;21.334;-91.677;-1.538;129.281
2015-10-05 11:03:56;3260;3260967;0.141;-0.003;2.27;0.091;-0.017;-0.022;0.001;-0.02;-0.003;0.035;-0.002;0.067;0.062;0.146;0.055;-0.091;0.115;0.022;-0.017;0.014;-0.012;-0.055;21.137;21.181;20.952;20.885;21.029;20.991;21.043;21.18;21.345;-91.63;-1.576;129.371
2015-10-05 11:03:57;3261;3261967;0.144;0.001;2.27;0.108;-0.029;-0.023;0.002;-0.021;-0.01;0.013;-0.032;0.071;0.074;0.133;0.043;-0.103;0.111;0.021;-0.021;0.021;-0.015;-0.048;21.152;21.182;20.946;20.885;21.029;20.991;21.042;21.167;21.341;-91.691;-1.515;129.282
2015-10-05 11:03:58;3262;3262967;0.128;-0.002;2.28;0.104;-0.019;-0.01;0.026;-0.014;-0.005;0.01;-0.019;0.062;0.071;0.142;0.051;-0.087;0.116;0.034;-0.018;0.016;-0.027;-0.063;21.152;21.182;20.96;20.89;21.028;20.983;21.041;21.182;21.344;-91.768;-1.544;129.321
2015-10-05 11:03:59;3263;3263967;0.114;-0.003;2.28;0.117;-0.015;-0.02;0.001;-0.023;0.014;0.028;0.002;0.05;0.062;0.123;0.062;-0.1;0.125;0.025;0.002;0.02;-0.027;-0.064;21.15;21.179;20.96;20.878;21.023;20.991;21.046;21.182;21.345;-91.57;-1.431;129.359
2015-10-05 11:04:00;3264;3264967;0.129;-0.02;2.29;0.099;-0.019;-0.032;0.002;-0.014;0.0;0.032;-0.02;0.063;0.069;0.121;0.069;-0.108;0.096;0.043;-0.009;0.019;-0.021;-0.059;21.157;21.185;20.954;20.882;21.03;20.989;21.035;21.191;21.344;-91.643;-1.522;129.22
2015-10-05 11:04:01;3265;3265967;0.127;-0.009;2.26;0.099;-0.029;-0.03;0.003;-0.024;-0.003;0.005;-0.007;0.055;0.068;0.123;0.057;-0.099;0.114;0.031;0.006;0.02;-0.015;-0.044;21.141;21.18;20.963;20.878;21.019;20.978;21.021;21.177;21.335;-91.65;-1.522;129.322
2015-10-05 11:04:02;3266;3266967;0.147;-0.011;2.32;0.101;-0.018;-0.033;0.017;-0.011;-0.017;0.02;-0.01;0.044;0.062;0.126;0.065;-0.091;0.104;0.017;-0.018;0.023;-0.017;-0.048;21.136;21.168;20.957;20.867;21.009;20.971;21.029;21.176;21.333;-91.611;-1.662;129.311
2015-10-05 11:04:03;3267;3267967;0.142;-0.002;2.31;0.098;-0.019;-0.019;0.013;-0.016;-0.013;0.021;-0.005;0.049;0.064;0.125;0.059;-0.102;0.121;0.028;0.0;0.028;-0.031;-0.054;21.138;21.172;20.953;20.878;21.013;20.98;21.023;21.18;21.326;-91.581;-1.474;129.2
2015-10-05 11:04:04;3268;3268967;0.124;-0.024;2.31;0.088;-0.031;-0.023;0.003;-0.016;-0.005;0.008;-0.009;0.049;0.083;0.127;0.042;-0.101;0.115;0.019;-0.01;0.024;-0.025;-0.057;21.132;21.17;20.951;20.855;21.005;20.972;21.012;21.184;21.331;-91.681;-1.581;129.35
2015-10-05 11:04:05;3269;3269967;0.138;-0.006;2.29;0.082;-0.018;-0.017;-0.012;-0.02;-0.001;-0.001;-0.027;0.067;0.073;0.111;0.035;-0.094;0.11;0.022;0.004;0.021;-0.029;-0.053;21.148;21.18;20.96;20.872;21.001;20.975;21.023;21.175;21.334;-91.654;-1.641;129.368
2015-10-05 11:04:06;3270;3270967;0.123;-0.012;2.28;0.089;-0.015;-0.03;-0.017;-0.009;-0.003;0.002;-0.015;0.054;0.08;0.125;0.057;-0.101;0.114;0.024;-0.007;0.027;-0.033;-0.049;21.156;21.193;20.957;20.884;21.02;20.99;21.018;21.182;21.346;-91.695;-1.528;129.299
2015-10-05 11:04:07;3271;3271967;0.142;-0.009;2.28;0.088;-0.016;-0.039;0.0;-0.007;-0.011;0.002;-0.012;0.073;0.072;0.137;0.056;-0.095;0.101;0.021;-0.008;0.023;-0.012;-0.043;21.151;21.181;20.956;20.871;21.011;20.98;21.017;21.183;21.341;-91.699;-1.677;129.3
2015-10-05 11:04:08;3272;3272967;0.137;-0.008;2.28;0.106;-0.018;-0.029;0.014;-0.01;-0.005;0.015;-0.007;0.037;0.079;0.144;0.059;-0.104;0.105;0.011;-0.031;0.012;-0.019;-0.051;21.141;21.175;20.952;20.871;21.007;20.976;21.023;21.185;21.354;-91.643;-1.648;129.3
2015-10-05 11:04:09;3273;3273967;0.134;0.005;2.28;0.098;-0.008;-0.031;-0.004;-0.009;-0.007;0.001;-0.008;0.048;0.066;0.143;0.058;-0.094;0.106;0.014;-0.027;0.022;-0.014;-0.072;21.146;21.177;20.959;20.858;21.005;20.977;21.003;21.168;21.352;-91.648;-1.632;129.332
2015-10-05 11:04:10;3274;3274967;0.132;-0.009;2.28;0.107;-0.013;-0.029;-0.004;-0.012;-0.012;-0.008;-0.01;0.044;0.076;0.139;0.071;-0.105;0.092;0.017;-0.012;0.027;-0.023;-0.053;21.146;21.186;20.955;20.877;21.004;20.974;21.014;21.179;21.371;-91.728;-1.529;129.301
2015-10-05 11:04:11;3275;3275967;0.142;-0.01;2.31;0.099;-0.02;-0.028;-0.003;-0.007;-0.01;0.018;-0.016;0.061;0.084;0.122;0.092;-0.087;0.106;0.024;-0.024;0.018;-0.012;-0.069;21.141;21.187;20.959;20.865;21.014;20.988;21.028;21.191;21.39;-91.673;-1.549;129.281
2015-10-05 11:04:12;3276;3276967;0.138;0.0;2.31;0.094;-0.009;-0.036;0.005;-0.007;-0.019;0.009;-0.007;0.063;0.073;0.132;0.099;-0.095;0.124;0.026;-0.033;0.013;-0.023;-0.059;21.137;21.187;20.945;20.87;20.999;20.979;21.003;21.177;21.376;-91.541;-1.583;129.099
2015-10-05 11:04:13;3277;3277967;0.156;-0.004;2.34;0.108;-0.029;-0.03;0.002;-0.005;-0.015;0.001;-0.021;0.055;0.066;0.124;0.072;-0.096;0.12;0.017;-0.024;0.016;-0.017;-0.074;21.136;21.178;20.954;20.877;21.003;20.974;21.015;21.188;21.378;-91.742;-1.488;129.202
2015-10-05 11:04:14;3278;3278967;0.131;-0.007;2.37;0.095;-0.014;-0.028;0.013;-0.022;-0.016;-0.007;-0.015;0.058;0.078;0.127;0.075;-0.1;0.123;0.015;-0.012;0.009;-0.026;-0.071;21.157;21.189;20.951;20.874;21.01;20.983;21.027;21.186;21.378;-91.82;-1.522;129.312
2015-10-05 11:04:15;3279;3279967;0.135;-0.005;2.34;0.109;-0.018;-0.041;0.009;-0.027;-0.023;0.026;0.0;0.049;0.071;0.124;0.068;-0.095;0.111;0.029;-0.016;0.021;-0.025;-0.062;21.134;21.181;20.956;20.857;21.005;20.966;21.01;21.174;21.378;-91.614;-1.541;129.222
2015-10-05 11:04:16;3280;3280967;0.136;-0.014;2.33;0.112;-0.01;-0.048;0.012;-0.03;-0.006;0.0;-0.022;0.066;0.068;0.145;0.065;-0.091;0.105;0.016;-0.025;0.026;0.001;-0.068;21.149;21.177;20.955;20.872;20.999;20.974;21.027;21.183;21.383;-91.711;-1.619;129.175
2015-10-05 11:04:17;3281;3281967;0.124;-0.019;2.33;0.105;-0.018;-0.035;0.003;-0.02;0.006;0.016;-0.028;0.06;0.068;0.141;0.085;-0.094;0.105;0.024;-0.019;0.027;-0.024;-0.076;21.136;21.177;20.936;20.869;21.001;20.969;21.007;21.185;21.366;-91.745;-1.646;129.214
2015-10-05 11:04:18;3282;3282967;0.15;-0.008;2.3;0.096;-0.011;-0.033;0.013;-0.019;0.003;0.013;-0.017;0.056;0.091;0.14;0.079;-0.093;0.103;0.023;-0.017;0.01;-0.016;-0.064;21.137;21.172;20.948;20.856;21.002;20.977;21.018;21.179;21.382;-91.544;-1.58;129.283
2015-10-05 11:04:19;3283;3283967;0.144;-0.014;2.31;0.102;-0.025;-0.031;-0.005;-0.021;-0.003;-0.01;-0.029;0.062;0.076;0.138;0.069;-0.094;0.113;0.026;-0.004;0.021;-0.019;-0.07;21.135;21.164;20.942;20.848;21.005;20.97;21.023;21.176;21.373;-91.77;-1.61;129.239
2015-10-05 11:04:20;3284;3284967;0.159;-0.001;2.32;0.104;-0.001;-0.053;0.008;-0.026;-0.019;0.004;-0.014;0.059;0.084;0.137;0.08;-0.072;0.119;0.031;-0.007;0.024;-0.009;-0.051;21.134;21.176;20.95;20.854;20.997;20.964;21.02;21.184;21.381;-91.603;-1.555;129.209
2015-10-05 11:04:21;3285;3285967;0.154;-0.003;2.32;0.115;-0.016;-0.046;0.009;-0.005;0.004;0.017;-0.019;0.061;0.079;0.133;0.074;-0.094;0.108;0.037;-0.002;0.022;-0.016;-0.046;21.14;21.173;20.954;20.854;21.007;20.966;21.016;21.189;21.391;-91.553;-1.622;129.199
2015-10-05 11:04:22;3286;3286967;0.147;-0.006;2.34;0.098;-0.011;-0.04;0.01;-0.01;-0.014;0.014;-0.019;0.059;0.073;0.112;0.064;-0.104;0.113;0.021;-0.011;0.006;-0.025;-0.063;21.129;21.178;20.949;20.852;21.015;20.976;21.023;21.176;21.391;-91.597;-1.731;129.301
2015-10-05 11:04:23;3287;3287967;0.147;-0.018;2.28;0.115;-0.021;-0.037;0.011;0.0;-0.023;0.026;-0.021;0.065;0.074;0.129;0.07;-0.086;0.106;0.028;-0.008;0.013;-0.031;-0.056;21.133;21.181;20.957;20.863;21.009;20.97;21.022;21.193;21.403;-91.54;-1.61;129.351
2015-10-05 11:04:24;3288;3288967;0.159;0.0;2.3;0.106;-0.023;-0.031;0.007;-0.01;-0.008;0.012;-0.031;0.058;0.079;0.129;0.083;-0.091;0.117;0.029;-0.013;0.013;-0.023;-0.044;21.137;21.173;20.941;20.851;21.02;20.973;21.032;21.187;21.41;-91.568;-1.614;129.285
2015-10-05 11:04:25;3289;3289967;0.154;0.006;2.35;0.121;-0.007;-0.051;0.012;-0.003;-0.023;0.006;-0.036;0.05;0.07;0.131;0.084;-0.096;0.106;0.017;-0.009;0.029;-0.025;-0.059;21.132;21.17;20.951;20.859;21.01;20.973;21.029;21.189;21.408;-91.676;-1.762;129.202
2015-10-05 11:04:26;3290;3290967;0.156;-0.003;2.33;0.108;-0.01;-0.043;0.006;-0.011;-0.001;0.01;-0.025;0.053;0.072;0.129;0.084;-0.094;0.114;0.03;-0.011;0.026;-0.026;-0.049;21.134;21.179;20.936;20.845;21.01;20.967;21.022;21.197;21.407;-91.592;-1.607;129.259
2015-10-05 11:04:27;3291;3291967;0.146;-0.005;2.32;0.106;-0.012;-0.044;0.007;-0.009;-0.011;-0.009;-0.021;0.054;0.077;0.13;0.063;-0.099;0.118;0.033;-0.017;0.004;-0.033;-0.054;21.126;21.165;20.949;20.85;21.006;20.968;21.028;21.19;21.405;-91.563;-1.555;129.415
2015-10-05 11:04:28;3292;3292967;0.141;-0.011;2.29;0.099;-0.019;-0.035;0.006;-0.017;-0.006;0.0;-0.012;0.064;0.066;0.12;0.089;-0.097;0.102;0.032;0.004;0.034;-0.03;-0.063;21.133;21.174;20.943;20.85;21.004;20.967;21.019;21.191;21.408;-91.656;-1.546;129.424
2015-10-05 11:04:29;3293;3293967;0.137;-0.012;2.29;0.124;-0.008;-0.043;0.008;-0.009;-0.024;0.008;-0.034;0.06;0.084;0.129;0.102;-0.093;0.106;0.037;0.001;0.036;-0.032;-0.051;21.138;21.179;20.942;20.861;21.007;20.975;21.017;21.189;21.411;-91.762;-1.666;129.325
2015-10-05 11:04:30;3294;3294967;0.147;-0.014;2.28;0.107;-0.018;-0.029;0.0;-0.009;-0.013;0.029;-0.023;0.066;0.084;0.12;0.078;-0.11;0.108;0.016;-0.006;0.03;-0.048;-0.079;21.128;21.175;20.944;20.849;21.004;20.961;21.021;21.19;21.407;-91.622;-1.582;129.375
2015-10-05 11:04:31;3295;3295967;0.136;-0.016;2.28;0.117;-0.022;-0.025;0.01;-0.011;-0.029;0.011;-0.018;0.046;0.088;0.126;0.083;-0.098;0.11;0.03;0.007;0.025;-0.028;-0.07;21.125;21.164;20.94;20.849;20.999;20.956;21.012;21.201;21.396;-91.635;-1.501;129.329
2015-10-05 11:04:32;3296;3296967;0.159;-0.012;2.28;0.131;-0.013;-0.04;0.005;-0.006;-0.041;-0.004;-0.023;0.053;0.073;0.116;0.08;-0.099;0.114;0.027;-0.016;0.029;-0.027;-0.061;21.126;21.168;20.937;20.855;21.004;20.963;21.018;21.205;21.421;-91.747;-1.665;129.238
2015-10-05 11:04:33;3297;3297967;0.152;-0.017;2.3;0.102;-0.017;-0.033;0.025;-0.011;-0.031;0.014;-0.005;0.055;0.081;0.136;0.081;-0.092;0.105;0.032;0.0;0.02;-0.031;-0.06;21.122;21.174;20.937;20.846;20.999;20.983;21.033;21.202;21.422;-91.564;-1.469;129.275
2015-10-05 11:04:34;3298;3298967;0.138;-0.017;2.3;0.123;-0.009;-0.034;0.018;-0.007;-0.017;-0.017;-0.014;0.042;0.085;0.138;0.078;-0.109;0.099;0.021;-0.002;0.02;-0.047;-0.066;21.114;21.179;20.941;20.842;20.995;20.967;21.022;21.208;21.434;-91.684;-1.652;129.287
2015-10-05 11:04:35;3299;3299967;0.147;-0.015;2.35;0.1;-0.016;-0.039;0.022;-0.012;-0.032;0.009;-0.024;0.057;0.079;0.126;0.071;-0.103;0.107;0.03;0.012;0.026;-0.04;-0.068;21.124;21.165;20.938;20.846;20.99;20.968;21.013;21.198;21.418;-91.747;-1.577;129.385
2015-10-05 11:04:36;3300;3300967;0.144;-0.024;2.33;0.116;-0.016;-0.034;0.003;-0.031;-0.022;0.0;-0.026;0.062;0.088;0.145;0.053;-0.096;0.108;0.038;-0.001;0.025;-0.031;-0.059;21.127;21.17;20.946;20.849;20.998;20.969;21.013;21.204;21.423;-91.706;-1.487;129.247
2015-10-05 11:04:37;3301;3301967;0.155;-0.017;2.31;0.096;-0.018;-0.027;0.012;-0.036;-0.029;0.016;-0.013;0.042;0.091;0.134;0.058;-0.103;0.111;0.029;-0.009;0.02;-0.031;-0.065;21.12;21.167;20.938;20.852;20.995;20.958;21.008;21.201;21.424;-91.696;-1.627;129.349
2015-10-05 11:04:38;3302;3302967;0.158;-0.015;2.32;0.109;-0.012;-0.022;0.022;-0.014;-0.03;0.012;-0.018;0.045;0.082;0.141;0.057;-0.085;0.117;0.038;-0.014;0.014;-0.034;-0.079;21.12;21.152;20.932;20.846;20.986;20.962;21.001;21.193;21.434;-91.741;-1.498;129.322
2015-10-05 11:04:39;3303;3303967;0.147;-0.013;2.31;0.116;-0.021;-0.034;0.004;-0.032;-0.032;0.016;-0.013;0.044;0.089;0.133;0.053;-0.1;0.116;0.017;-0.003;0.009;-0.028;-0.075;21.127;21.167;20.941;20.86;21.0;20.967;21.016;21.197;21.439;-91.791;-1.542;129.335
2015-10-05 11:04:40;3304;3304967;0.143;-0.013;2.3;0.096;-0.014;-0.049;0.0;-0.02;-0.021;0.033;-0.025;0.052;0.076;0.127;0.082;-0.09;0.101;0.019;-0.001;0.018;-0.027;-0.055;21.125;21.17;20.944;20.867;20.999;20.978;21.02;21.211;21.443;-91.695;-1.588;129.311
2015-10-05 11:04:41;3305;3305967;0.16;-0.007;2.3;0.107;-0.032;-0.022;0.014;-0.01;-0.024;0.015;0.001;0.053;0.081;0.129;0.079;-0.099;0.127;0.032;-0.022;0.027;-0.038;-0.076;21.114;21.164;20.939;20.845;20.976;20.963;21.01;21.208;21.43;-91.794;-1.545;129.393
2015-10-05 11:04:42;3306;3306967;0.142;-0.001;2.32;0.105;-0.029;-0.039;0.009;-0.016;-0.029;0.035;-0.024;0.053;0.076;0.145;0.077;-0.103;0.117;0.011;0.012;0.034;-0.031;-0.07;21.128;21.165;20.938;20.854;20.983;20.96;21.007;21.205;21.437;-91.715;-1.653;129.349
2015-10-05 11:04:43;3307;3307967;0.153;-0.013;2.34;0.111;-0.002;-0.024;0.002;-0.014;-0.019;0.025;-0.022;0.059;0.065;0.135;0.078;-0.082;0.109;0.027;-0.021;0.038;-0.036;-0.088;21.136;21.171;20.941;20.858;20.979;20.973;21.01;21.21;21.43;-91.671;-1.456;129.287
2015-10-05 11:04:44;3308;3308967;0.147;-0.008;2.35;0.105;-0.012;-0.042;-0.003;-0.013;-0.02;0.033;-0.025;0.054;0.074;0.144;0.073;-0.102;0.11;0.01;-0.007;0.028;-0.024;-0.072;21.103;21.157;20.929;20.838;20.97;20.949;20.991;21.191;21.417;-91.591;-1.442;129.166
2015-10-05 11:04:45;3309;3309967;0.149;-0.001;2.32;0.093;-0.019;-0.035;0.001;-0.02;-0.023;0.033;-0.028;0.047;0.079;0.143;0.066;-0.112;0.104;0.021;-0.005;0.031;-0.025;-0.078;21.118;21.159;20.935;20.843;20.971;20.954;21.003;21.209;21.436;-91.538;-1.629;129.139
2015-10-05 11:04:46;3310;3310967;0.159;0.004;2.26;0.07;0.001;-0.04;-0.001;-0.007;-0.007;0.02;-0.028;0.051;0.087;0.141;0.063;-0.081;0.102;0.021;-0.006;0.033;-0.014;-0.066;21.102;21.156;20.927;20.853;20.965;20.961;20.992;21.199;21.424;-91.665;-1.61;129.25
2015-10-05 11:04:47;3311;3311967;0.163;0.0;2.28;0.098;-0.01;-0.021;0.004;-0.013;-0.015;0.012;-0.041;0.06;0.076;0.152;0.072;-0.092;0.094;0.013;-0.007;0.033;-0.019;-0.074;21.126;21.16;20.934;20.849;20.974;20.949;20.996;21.2;21.432;-91.678;-1.507;129.207
